"FSC-A","FSC-H","FSC-W","SSC-A","BL1-A","RL1-A","RL2-A","VL1-A","YL2-A","Time"
353548,224659,107,216929,-69,33,-16,5049,117,4.80472
356465,210941,107,213913,160,35,35,5750,346,4.80574
389483,223262,114,209082,187,32,56,2468,54,4.80574
402901,250365,99,340066,60,-65,24,7123,-53,4.80574
337017,225879,105,331995,50,41,76,4483,47,4.80574
405748,219460,117,551435,16,41,-34,6807,137,4.81289
339006,218836,94,212959,3539,119,152,212,23273,4.81289
438471,258622,116,312443,-8,92,89,6280,-50,4.81493
340312,210310,102,348907,41,-5,-12,2651,22,4.81799
407372,227368,116,535222,85,44,-10,176,15,4.82513
253599,155902,105,352331,71,74,26,4036,19,4.82513
354299,207732,102,336467,11,56,-101,9079,-3,4.82513
360316,240855,98,243488,0,58,7,4261,-4,4.82513
324194,208395,99,322710,82,32,159,8753,138,4.83636
236075,163722,95,409468,41,-40,26,7085,32,4.83738
425369,246194,114,345090,29,61,7,8357,55,4.84248
394174,244541,104,201220,-30,41,17,4162,-20,4.84248
308347,217865,104,176124,80,141,43,2004,55,4.84656
360642,179541,117,605067,32,26,16,6259,-63,4.84963
322329,206828,101,243647,90,46,28,135,55,4.85167
392380,226710,105,480792,66,120,68,8106,57,4.85677
502298,300467,109,306227,26,42,78,9320,117,4.85677
349055,242236,95,172373,-36,-28,-18,83,-22,4.85677
366713,227076,100,413000,153,61,74,199,51,4.85983
360827,219133,110,398600,64,122,64,152,-19,4.85983
362406,232456,99,261702,7,13,104,5468,50,4.85983
334662,184141,107,264253,-38,-40,25,5868,154,4.86493
330171,160266,114,400986,61,20,-26,7622,-15,4.86799
383405,247073,110,347498,104,102,95,4871,-73,4.87004
147368,87998,89,313987,66,73,-2,3967,34,4.87208
312516,213225,96,154730,-24,69,-29,3045,48,4.8731
344402,223231,96,321801,144,-2,44,6286,-48,4.8731
389190,262356,109,229439,40,-67,101,83,-12,4.87514
385021,224782,108,190770,-15,0,-11,14772,65,4.88228
328007,194820,117,295888,12,46,45,3097,32,4.88636
274012,194423,96,184978,-41,123,-24,2059,52,4.88636
351845,231704,108,288783,8,-65,-16,6954,10,4.88738
389893,259111,103,258765,65,-37,19,6490,-16,4.88943
445449,255421,107,417271,5,24,4,4822,-7,4.89045
363586,255232,105,257992,38,5,65,3559,69,4.89555
379566,245190,100,309011,103,0,-33,2766,50,4.89657
185663,121087,92,342171,69,83,69,5216,96,4.90269
336961,246120,102,194905,53,31,70,8799,52,4.90371
355917,175725,114,538953,70,31,37,12302,138,4.90678
471881,275025,110,385781,29,-52,38,107,99,4.9078
365471,229438,106,276915,-41,86,40,6835,22,4.90882
382213,258419,99,299717,89,17,-18,78,-35,4.91392
451760,254985,108,576552,144,58,34,8498,116,4.91392
412760,247093,102,305031,109,-25,4,8156,58,4.91392
418370,232721,109,423777,8,-2,82,5151,3,4.91494
219979,158730,87,273839,39,56,-51,4827,30,4.92208
319760,198394,103,357152,73,103,-25,4015,154,4.9231
305158,217952,93,171410,23,-22,-12,2674,-18,4.9231
381768,229525,111,293129,2809,194,22,296,14480,4.92412
358785,230372,108,321428,150,26,-9,60,-2,4.92923
316839,217691,105,199697,17,32,-19,3467,-37,4.92923
261048,194392,88,215146,77,-40,50,4677,22,4.93025
314536,212821,100,270427,50,8,39,8697,49,4.93025
148727,103337,87,232711,-8,-60,44,3307,-10,4.93025
213543,173895,95,107698,-7,-21,0,1356,128,4.93229
236273,149613,96,436770,-32,27,42,6060,73,4.93841
394211,228049,102,235077,56,-37,9,3470,-9,4.94249
459248,244601,116,459232,7,39,24,392,20,4.94249
305134,219918,93,168786,2944,106,135,75,16876,4.94351
381213,238573,104,313500,84,73,69,9057,-46,4.94351
209329,166217,85,111751,-93,84,0,768,-15,4.94454
268719,178958,97,298843,238,52,8,2717,91,4.94556
399917,239280,113,439792,97,-60,24,5696,95,4.94658
309967,173601,109,589018,95,-8,20,8182,76,4.9527
262719,183140,91,230391,40,4,71,3913,-53,4.9527
360690,261467,94,213459,57,126,79,3477,17,4.95372
393316,240651,101,330099,70,101,-9,5328,-24,4.95372
332638,193123,110,404748,86,-51,-59,6801,-47,4.95678
310356,196551,100,250935,-73,38,-50,7579,-94,4.95678
453254,257718,114,449868,-26,89,-25,10010,-66,4.9578
290147,205358,93,175460,14,-4,89,3715,-8,4.9578
289710,200462,92,169418,-23,27,-26,-38,57,4.95882
283889,178946,99,209697,-27,-17,-16,4753,32,4.96188
394548,237145,112,316019,-3,16,-5,4756,0,4.96393
286358,215468,97,156880,-19,44,33,3152,149,4.96597
291738,193259,96,204070,27,-1,-23,5111,105,4.96597
402625,236654,103,368085,89,-4,30,8401,65,4.96597
406364,287762,99,177660,64,4,-36,5600,80,4.97413
299562,207507,104,190631,-93,0,-52,3776,-20,4.97617
361288,240146,96,264477,42,21,-9,2873,43,4.97617
313741,209576,103,329384,906,134,182,123,8185,4.97719
384973,227520,108,331657,57,20,13,4864,42,4.98128
452523,254000,105,389315,57,10,-41,8878,121,4.98128
355360,217998,109,238511,-51,40,51,5488,54,4.98332
240034,139574,99,365478,182,69,35,7374,-55,4.98536
463253,284202,116,376035,141,42,21,7383,185,4.98536
266186,196791,88,144132,-82,73,28,1529,57,4.98536
413973,257411,106,309900,77,-18,51,4994,73,4.98638
347592,226024,103,271295,58,56,26,3769,17,4.99556
415996,253580,112,276125,48,-20,57,7188,41,5.00577
195701,114071,100,315030,74,19,66,1157,39,5.00679
323229,192620,101,372052,96,15,-96,9619,-60,5.00781
342344,239037,97,171979,28,-19,75,5392,26,5.00781
293946,156044,113,480722,20,18,91,2272,37,5.00985
477836,261048,115,468104,-11,-46,-6,9749,35,5.01189
194740,127213,89,259150,81,-53,-60,4229,115,5.03026
450220,280200,99,239057,106,-10,44,94,41,5.03026
234692,158881,97,283017,-67,35,24,2520,63,5.03128
405970,268438,100,298360,112,-47,-30,3922,39,5.03434
304040,160782,111,297358,142,78,58,6630,103,5.03434
324323,230256,100,197527,71,34,-39,6122,57,5.03536
458489,233142,215,342924,33,154,138,5994,-57,5.03638
308288,217541,95,158347,46,27,29,115,-54,5.03741
402711,249497,106,264669,0,-32,-77,6962,17,5.03843
395183,264546,101,272833,116,9,-5,7662,23,5.03843
449806,265175,106,383462,104,27,61,9975,63,5.04455
332706,236467,94,251273,103,-82,-4,3636,56,5.04965
230814,167725,88,162881,-86,31,-53,2237,0,5.04965
336433,199629,105,381533,70,16,1,6250,78,5.05067
331153,226302,94,233867,50,3,-23,4542,-90,5.05271
353120,223435,109,301044,43,-2,0,3104,38,5.05271
431011,229016,106,486731,27,38,12,12529,8,5.05271
394463,250925,102,167786,1990,117,69,272,10865,5.05271
365711,237501,106,206493,61,40,-25,5238,-41,5.05373
206984,135343,100,322817,161,93,30,2539,85,5.0568
279287,202687,94,218531,50,35,-7,96,-135,5.05782
373881,223031,109,444064,15,31,56,4730,49,5.06394
227935,126213,103,325085,-23,26,-92,3493,-48,5.06802
312896,228439,102,175053,121,-32,-5,97,87,5.07312
316154,203645,95,213245,15,-65,13,40,10,5.07721
310939,188232,105,308560,8,76,61,3420,129,5.07823
398652,251613,101,328715,-29,26,11,3455,19,5.08231
369102,234687,100,249126,110,7,29,3886,165,5.08333
250661,139359,104,380996,43,57,11,2872,55,5.08639
402543,263973,108,252476,-30,37,14,3271,-83,5.08741
262933,192356,89,136007,44,19,35,4000,39,5.08741
499860,263465,112,523496,122,5,-64,16476,-88,5.09456
377949,241572,100,328722,107,78,26,-37,-23,5.09558
389442,251225,99,331911,36,92,-18,122,42,5.09762
356091,230645,101,197931,15,-58,-5,9716,-1,5.09762
371476,243417,107,203605,-112,77,55,3696,59,5.09762
329423,227673,92,168550,11,89,41,3358,56,5.09762
311472,189782,101,422071,22,43,30,61,73,5.09966
415776,249387,104,543729,117,-9,26,59,92,5.09966
452364,245148,117,403468,57,80,19,5450,-15,5.10068
320367,219843,106,330487,-61,-34,12,6050,-3,5.10578
445247,251025,113,579848,89,152,159,6498,14,5.1068
382851,226911,103,372125,6016,311,194,139,41819,5.1119
459826,259472,118,303825,72,-13,1,10417,83,5.11497
341340,228468,94,252807,102,28,-48,6066,2,5.11497
296090,195683,93,180015,76,25,-10,4410,59,5.12211
415222,260794,100,311826,-54,75,-59,10460,-33,5.12211
364348,212130,103,281994,41,-70,40,5236,-60,5.12211
291984,213379,92,145890,18,-7,50,4048,92,5.12211
385528,234288,99,256996,-134,13,43,3895,45,5.12619
351972,214065,110,455084,25,77,-60,5218,23,5.12721
337797,237991,96,182449,108,-58,16,3733,-13,5.12721
261609,162978,98,264662,14,104,88,10391,-13,5.12721
322867,232332,93,180442,0,7,-10,5940,44,5.12721
561897,268385,220,454847,126,24,47,7600,287,5.13027
331487,229599,94,162056,81,108,-3,2407,6,5.13027
263591,187509,99,179560,-47,39,-7,5137,1,5.1313
382872,264321,99,236516,-71,7,88,12011,3,5.13334
392346,232994,110,448841,64,95,-32,7661,41,5.1364
357321,207970,113,480925,66,-46,56,7016,62,5.14048
434165,262206,107,410637,87,81,55,3090,104,5.14048
312227,216679,93,223278,35,51,49,5,33,5.14048
541484,315915,120,462257,-19,164,-18,6337,120,5.14252
375556,236172,101,319141,-38,40,108,5217,54,5.14456
371780,215768,111,302943,21,70,111,2595,-29,5.15375
395299,245827,111,309154,203,90,67,5398,142,5.15375
273322,192050,91,226483,-12,1,8,-24,51,5.15375
340710,223255,100,253854,-3,10,-35,4179,44,5.15681
267209,173204,96,371249,62,68,-6,8692,73,5.15681
381386,230278,102,246227,133,-5,-4,4846,49,5.15681
373155,248464,108,300965,-115,-2,38,5522,146,5.15783
417004,290762,100,230314,45,-35,6,5163,69,5.15885
403240,263560,100,348258,91,91,47,6910,77,5.16497
445220,243449,118,468171,20,39,-30,8067,131,5.16599
261334,169048,98,271829,-41,133,-54,4245,-52,5.16599
209260,146679,92,191743,-49,22,21,2222,61,5.16599
198519,135048,87,278609,-11,-18,10,3806,14,5.16701
388606,254860,96,280901,81,84,77,7342,-33,5.17008
340467,232172,92,229265,41,-24,37,7461,128,5.17008
370369,239406,98,253788,-82,90,-6,12754,111,5.1711
359779,242489,100,261338,55,16,85,554,-4,5.1711
312949,211881,103,184219,-12,15,-28,3349,2,5.17416
313377,195378,106,356993,62,37,-5,4490,15,5.17824
392291,271425,103,187705,-34,81,35,1957,-13,5.17824
310170,210749,95,201617,34,-17,28,2447,-21,5.18232
324322,219487,96,341791,41,0,22,5084,1,5.1864
317323,180181,107,432093,-29,-21,-24,5029,23,5.1864
358369,225727,98,297034,-28,27,19,14953,107,5.18743
396922,243068,101,407154,73,49,2,9837,125,5.18845
330342,228836,105,180763,13,53,26,8,-73,5.18947
303339,209114,96,234984,95,30,39,4212,46,5.19355
326190,199767,96,214580,97,25,23,12275,62,5.19355
405040,257013,102,334312,34,15,27,8511,47,5.19559
326178,227956,93,206086,-27,35,-36,3427,34,5.19559
332921,199472,101,396955,103,7,-13,5530,-38,5.19865
425788,260362,108,232604,80,138,26,6745,40,5.20069
343258,243795,100,216305,-23,50,28,4143,147,5.20273
380532,244867,98,220294,110,26,7,2804,29,5.20273
289562,205147,100,178402,-4,53,-32,3270,67,5.20375
406413,258526,104,279417,88,27,-44,63,-55,5.20477
406721,239950,107,284980,152,108,18,1089,96,5.20988
276279,188712,103,167394,967,115,51,149,5573,5.20988
372609,245372,109,274359,7,27,64,6333,44,5.21906
389142,243457,103,229005,12,-23,15,6024,-103,5.21906
309863,197309,98,388352,-59,31,25,8815,7,5.22008
351454,221191,106,288064,134,25,-4,3561,-48,5.22212
351797,242777,95,284021,110,81,-11,5816,39,5.22212
198981,145970,86,202984,-28,-40,-5,4819,-102,5.22212
442745,232605,110,600286,32,10,-2,10073,47,5.22416
445675,259068,108,463274,54,-14,60,8438,65,5.22519
332715,216190,101,220950,101,121,-32,4698,-54,5.22519
306287,217243,92,240697,-107,57,2,4610,9,5.22519
370754,224895,109,396878,70,29,35,6478,-37,5.22723
334800,237731,93,184184,116,-44,20,4223,-20,5.22723
280360,176963,105,433416,78,42,14,5133,67,5.22927
299577,206233,104,228794,2030,127,170,430,14277,5.23233
389002,240859,97,349586,58,34,19,9797,-79,5.23233
279239,165249,108,427727,116,-31,73,6330,-100,5.23539
337504,222887,99,374716,117,-2,28,5715,85,5.23845
352707,224292,104,281320,-10,-23,88,16320,3,5.24253
400601,253504,110,291004,70,33,-36,6172,76,5.24662
160116,106425,96,283656,27,52,8,4097,2,5.24968
371820,246467,107,302749,45,-34,71,5192,122,5.25376
228246,167146,89,176768,-67,22,14,2272,147,5.25376
251968,194452,86,142907,5,-20,-47,-53,-25,5.25376
321302,222354,102,174394,-1,-9,-22,2862,0,5.2558
205515,130631,100,284628,-14,72,76,2282,86,5.25784
391332,252392,109,252284,24,-20,50,5333,-57,5.25988
498708,283890,108,415172,-39,17,69,10806,-8,5.25988
324500,195859,102,210353,54,33,-30,3564,46,5.2609
286808,200448,100,185266,96,-11,15,55,-24,5.26192
346487,229810,107,210980,-32,-23,64,6123,33,5.26703
443729,230899,110,403700,-24,22,12,171,6,5.27315
428622,245102,103,459545,-29,112,71,4569,-8,5.27315
322764,192109,102,223076,208,26,39,7156,133,5.27417
295438,179091,101,369793,152,39,9,4108,34,5.27927
220157,147868,94,256336,70,-57,-10,4898,-68,5.28336
193699,114984,93,483985,93,115,63,932,51,5.28336
353427,227220,104,259394,102,38,-37,5647,142,5.28336
423514,237735,108,276700,70,-66,34,9070,13,5.28744
304389,195034,108,269064,79,77,53,5882,61,5.29152
293973,217169,88,183482,2,-20,28,4945,152,5.29254
367002,243403,108,319545,61,73,-39,7598,-3,5.29356
402122,243510,111,324156,121,10,138,6160,95,5.2956
357420,205185,109,450093,13,-12,-67,5021,4,5.2956
386684,247141,97,258256,110,33,-24,7834,13,5.2956
449974,264757,106,332665,-60,31,64,9227,65,5.29662
523834,281808,123,546855,49,81,83,5532,64,5.29866
371352,243518,96,375390,25,65,84,3736,-8,5.31397
373046,232343,97,244345,29,35,6,8575,-5,5.31397
444918,240805,117,499821,-50,5,38,14445,113,5.31499
292013,202814,93,304727,12,23,79,3776,34,5.31601
438241,253446,112,430684,148,3,82,9610,123,5.3201
372398,206214,106,374793,61,48,60,1779,168,5.3201
318419,228652,91,170729,-114,53,31,2978,53,5.3201
395301,250010,101,352193,54,-40,-1,8616,71,5.32316
212879,135755,93,290486,105,87,28,3323,49,5.32316
366647,240522,107,205268,33,32,22,5212,-4,5.32418
331858,220951,96,224592,1,-15,17,3900,3,5.33336
402497,248091,112,276949,22,-25,-10,6250,-22,5.33642
365755,220270,105,215341,27,8,20,4197,15,5.34255
314566,216211,95,214464,34,4,-17,5437,78,5.34255
439823,257987,106,285930,-22,22,14,118,-32,5.34255
378117,237118,100,257702,-49,21,-6,3025,-33,5.34459
300041,200933,99,237422,-95,-61,21,3202,43,5.35071
344153,200637,103,493350,72,-15,9,6987,30,5.35071
179320,122166,89,231850,51,21,-8,2620,109,5.35173
367132,235061,104,282913,62,16,-45,2755,-70,5.35275
299075,185840,109,458685,36,1,74,9650,77,5.35581
392907,262094,96,249037,27,-30,10,9510,74,5.35684
279138,204071,90,304055,39,65,16,76,65,5.35684
301244,215964,103,210360,75,36,38,2686,46,5.35786
287469,200976,95,203282,-11,24,36,4126,72,5.36398
369354,254844,100,279462,97,77,65,7317,102,5.3701
480973,276729,110,287047,90,72,-15,7950,-5,5.3701
354238,235671,98,239503,128,-28,0,3200,32,5.37112
325151,193544,106,340543,6,115,39,8262,-48,5.37623
360064,237001,97,256356,89,29,24,1804,281,5.38847
286967,198163,102,219154,42,42,-2,4856,40,5.38847
253691,169106,102,226475,-27,-40,-7,4536,-85,5.38949
361559,235580,103,383315,15,-1,-70,6275,12,5.39153
473562,273074,110,492649,14,69,0,10649,114,5.39153
487256,296552,104,384593,-5,-5,-26,8717,23,5.39357
199980,118877,104,290939,134,-46,29,4439,-51,5.3946
377205,250520,96,216165,-13,40,31,6893,85,5.39664
379014,249327,96,229332,129,33,-16,3284,67,5.39664
301572,217969,90,218934,21,-31,46,3796,190,5.39664
430235,249226,115,348622,4,74,-30,6260,-48,5.39766
334366,238342,105,219797,-4,-18,20,2454,57,5.39868
421134,242662,108,264917,120,-1,53,7043,60,5.39868
293473,183656,99,321154,60,-87,14,4949,74,5.3997
278086,193923,95,194384,52,43,29,2146,-95,5.41194
248152,150233,101,415293,113,-33,-8,5153,23,5.41194
428513,273860,107,324820,-27,31,-60,5937,-66,5.41194
342143,235335,95,226160,-10,-23,11,5848,-2,5.41297
340875,231046,97,207478,-15,-2,-53,2765,44,5.41297
289229,163960,112,465931,94,-3,18,3963,135,5.41399
281223,208897,95,176157,83,-23,-9,1885,7,5.41501
336028,231444,96,232202,9,-28,-48,5294,18,5.41501
362671,225183,100,354526,129,56,86,6317,-12,5.41705
403431,253973,111,311897,33,-21,47,5674,84,5.41705
286184,190563,99,341059,30,34,65,4809,53,5.41807
300626,220803,97,161958,-7,-25,-3,2506,65,5.42317
179304,106617,91,274721,24,12,-77,-78,17,5.42827
232496,159983,91,264230,-30,26,9,4110,61,5.42827
346610,232331,103,240812,156,68,17,3759,69,5.42929
332002,226124,103,263958,-12,106,12,129,246,5.43031
369796,182365,131,359054,85,67,10,8865,55,5.43236
432807,275706,103,305000,5,68,15,8379,113,5.4344
324422,218456,96,191311,-7,-50,30,5569,16,5.43542
473521,277496,115,461941,67,-55,-1,6101,118,5.44052
333286,225485,105,226453,117,-39,6,7058,36,5.4446
180599,117592,87,286862,38,87,-3,5372,-48,5.4446
343081,195612,105,535111,3,38,-17,7991,71,5.44664
337916,238754,104,271622,-79,-2,-3,6303,62,5.45583
362255,225969,100,279892,124,50,-23,9394,80,5.45685
368066,226754,106,329730,99,56,-73,6375,-3,5.46603
350098,230690,97,305066,98,14,-13,80,-37,5.46705
395972,239683,100,264744,91,-19,30,6233,-40,5.46705
264257,187137,91,169241,3,-54,-19,5156,18,5.46705
396864,258241,101,167961,-48,99,139,7549,11,5.4691
455156,271492,106,360218,139,80,-32,7199,-14,5.47522
380302,250973,109,304365,3622,173,121,104,23610,5.47726
420735,259275,106,320271,37,-15,52,1430,-3,5.48032
329445,217756,107,296742,152,-75,4,3727,191,5.48644
317435,194440,99,298634,72,30,-30,8197,-21,5.48746
507853,280219,110,471432,51,-54,11,8286,98,5.48746
496445,297543,117,435157,42,78,22,12678,92,5.49053
360774,243369,95,256821,-27,38,3,3429,-39,5.49053
430661,253029,103,378390,90,98,52,10268,6,5.49053
362543,218049,106,371333,157,30,-35,100,7,5.49461
308362,212974,94,202534,25,79,15,6234,63,5.49461
350783,222742,97,304874,-5,90,58,1371,14,5.49461
247083,171945,101,214840,-44,-31,29,4137,-55,5.49563
358174,214584,103,371219,92,22,78,3626,35,5.49563
323009,224747,92,255093,25,-20,48,3377,-33,5.49665
395963,248136,111,316170,23,39,-18,6797,37,5.49869
472224,251058,117,516894,-30,48,-2,14643,-27,5.50073
157967,115175,87,195868,54,55,17,434,894,5.50175
392257,262341,102,262381,2352,8,93,95,13138,5.50583
292303,214725,91,170844,2,40,-37,2073,-64,5.50583
408238,221318,103,382484,43,-54,15,4208,-168,5.50583
358117,229740,96,211068,68,-6,-1,5485,106,5.50788
322674,224079,105,187720,91,-1,66,4836,-35,5.5089
312085,229564,97,196454,-12,20,-23,3968,19,5.50992
405833,239280,112,309172,167,37,3,5625,-51,5.514
287621,204251,97,140396,58,95,85,-71,68,5.51706
369863,217128,113,477982,-78,49,21,287,98,5.52523
309651,224680,93,214372,-3,22,-17,7247,-23,5.52727
424994,265961,98,420279,29,20,-1,9689,72,5.52829
398569,235723,101,347845,-61,1,-48,4798,147,5.53441
362112,243866,107,261128,0,94,-42,2836,80,5.53747
410458,254894,105,259508,41,23,13,4504,-139,5.53747
418709,258396,107,251570,52,-49,49,7537,158,5.53747
244264,155773,94,247824,-5,9,-5,1610,80,5.54155
323181,215336,98,238466,103,1,35,4565,-32,5.54257
395443,243425,109,347162,-19,25,72,9211,83,5.54564
199675,143832,88,302387,88,14,-1,5042,16,5.54564
338342,240206,90,190375,63,2,10,3621,112,5.54564
318233,206967,103,285793,63,26,93,14172,184,5.54666
397719,247810,104,295352,-10,14,-54,5154,116,5.5538
247046,143997,96,359668,60,18,43,3741,59,5.5538
193573,137100,89,339971,-97,23,22,5183,120,5.5538
385890,242411,103,213469,-61,28,3,3372,-65,5.55482
329297,201859,104,249289,-39,33,97,4277,34,5.5589
260406,168370,97,302745,50,-30,5,17,67,5.56196
318742,203392,99,204332,57,61,-6,2297,28,5.56299
370897,236286,110,248328,117,-6,44,4976,-23,5.56605
438111,260574,105,349847,-42,30,-13,3554,-94,5.56911
287850,179022,102,423228,26,19,-21,4219,29,5.56911
429007,274126,105,290054,-17,38,69,23649,-32,5.57013
356073,228270,109,215704,24,15,40,6194,24,5.57523
389401,230259,104,311695,-6,9,61,6158,19,5.57523
362870,242024,102,245760,4557,189,160,202,29092,5.57625
213500,151449,98,227734,77,59,-72,3273,-39,5.57829
215836,136569,99,190646,70,37,-30,3363,-67,5.57931
337418,212271,105,262972,51,-64,-79,6481,39,5.58033
385822,261372,107,278116,-13,10,20,6356,-19,5.58136
348908,223974,97,225589,165,99,-30,5360,1,5.58238
368595,227499,107,176692,64,43,25,5405,-81,5.5834
319312,237157,96,213174,152,109,61,2744,11,5.58646
297089,171827,107,418429,51,45,-1,2861,82,5.59156
467950,277648,116,442957,104,-84,96,13773,-42,5.59258
314925,204266,100,284890,74,41,-34,3521,-46,5.59462
325209,215258,98,213670,88,20,-2,2592,29,5.59564
387671,237458,105,319138,49,14,-24,101,176,5.59972
461207,268550,108,311342,-36,-33,-116,8155,37,5.59972
331781,230775,96,193958,15,-32,63,4199,38,5.59972
335558,219667,103,314667,-44,-22,42,3096,32,5.60279
331585,223115,94,186968,52,-38,57,6795,-76,5.60279
336256,226522,96,245453,33,-15,5,5291,5,5.60585
483531,259275,120,480321,224,7,66,87,4,5.60687
385456,227807,103,286081,68,49,24,3769,64,5.61095
328101,220640,96,283547,57,139,-4,2301,42,5.61095
390801,245701,110,278015,31,71,56,3486,-35,5.61401
165590,121208,87,176207,-49,13,53,1296,38,5.61401
320752,214294,97,219490,17,4,-26,3903,10,5.61707
422288,284162,100,269524,23,65,-43,4849,59,5.61707
259022,171095,98,140770,20,2,18,117,4,5.62218
410702,255688,110,205909,76,16,42,5840,145,5.62524
265928,192944,95,110366,9,-5,51,6852,-32,5.62626
149781,123245,86,205350,56,5,68,5302,443,5.62626
347122,234189,106,205821,10,55,-16,2276,83,5.62728
242608,176857,91,171381,-6,27,38,0,-68,5.63034
270255,198048,92,153029,1544,87,109,-58,8752,5.63136
384601,268517,92,247618,14,21,1,4874,31,5.63851
371328,242883,109,301408,-140,-22,8,4578,-55,5.63953
261469,165911,95,245154,21,-21,25,3379,-90,5.63953
321989,221635,99,261532,-58,-27,-26,4447,-38,5.63953
386468,221015,104,396477,17,50,84,6236,170,5.63953
262835,120136,129,345446,187,55,-34,3628,74,5.64769
226606,157589,101,314319,18,43,-44,3971,98,5.64973
438668,263756,110,363484,54,92,-1,9503,-46,5.64973
280548,202808,101,164548,143,-25,72,2194,-14,5.65279
377068,234934,102,456818,18,77,81,3370,32,5.65688
283026,190389,95,264758,2903,129,83,73,20019,5.67014
200116,140282,93,233262,-32,-36,-10,4505,282,5.67014
374824,247265,100,284694,72,4,-3,6260,132,5.67831
447213,279453,102,381534,75,-4,88,6604,-7,5.67831
212322,125169,103,270600,67,0,18,3518,-15,5.68341
257195,180790,91,221435,60,52,-2,3784,85,5.68341
385983,242101,98,342945,63,72,6,5521,174,5.68341
390862,257972,102,360411,-155,30,-11,4428,33,5.68647
429245,250406,113,329071,-1,55,83,6104,9,5.68851
415491,253325,105,310849,-55,21,-33,5826,-31,5.69259
406941,249984,107,268844,49,-26,52,9558,108,5.6977
254047,164552,96,304680,62,-19,-6,41,-43,5.69872
364373,230787,101,227829,13,-4,62,8580,43,5.7028
386318,238718,111,240267,44,-13,113,5624,42,5.7028
300989,223669,97,144085,140,-29,-25,25,85,5.7028
341402,236570,99,200283,36,51,4,4673,46,5.70892
381217,248426,102,272496,92,24,31,7404,4,5.70892
374258,251412,107,186288,138,14,30,7413,86,5.70994
388711,248646,110,283373,28,5,-24,6410,8,5.71096
336981,236461,94,169882,17,-12,50,3952,89,5.71607
368753,241681,102,490314,69,58,-17,6168,316,5.71811
326917,206997,107,206689,-28,75,-5,5640,125,5.72321
341395,234835,107,257846,-13,89,32,16201,-42,5.72423
442878,253423,116,479087,-35,-31,-10,7021,-60,5.73035
397572,249832,113,271726,116,117,39,8790,91,5.73035
481838,295530,114,301093,65,80,-40,6577,26,5.73137
335456,206180,108,295304,-16,-7,-11,5027,18,5.7324
460067,251682,116,400221,121,-9,33,7037,-14,5.73444
267087,193397,91,146134,9,-9,-2,7105,33,5.73546
291180,207498,93,163970,112,7,16,156,103,5.73648
317602,213534,94,273093,96,17,77,75,-59,5.74362
373108,188160,107,501681,19,79,13,3423,31,5.74566
431379,258740,108,368737,1298,75,24,254,8943,5.74872
401754,266294,99,362121,-1,65,-19,8492,-22,5.75587
358449,244617,101,207849,44,38,-14,5133,-58,5.76097
335866,239489,93,187119,53,-58,32,5066,-23,5.76403
273627,169514,100,214963,2,-6,21,3779,-104,5.76709
364448,247156,93,171526,-94,16,31,5886,72,5.77526
336120,196750,106,410230,-54,-19,30,10448,5,5.77526
419978,254896,102,303888,20,17,46,16370,-29,5.77628
292310,204870,97,171390,-21,61,13,77,20,5.77934
479558,270541,113,448778,77,87,51,8699,-49,5.77934
467705,248093,110,299097,104,36,56,186,20,5.78036
141696,92040,96,218371,-85,18,0,4930,59,5.78342
330928,230905,92,184538,63,-51,-29,4065,-4,5.7875
190893,132765,98,301446,32,98,12,8462,-79,5.78853
388612,246437,102,311800,168,10,48,7308,-24,5.79363
349888,239012,95,197223,69,76,50,5735,55,5.79363
380515,235316,104,323622,101,-7,-33,13646,46,5.79465
378909,230573,107,356911,209,-53,-33,-27,103,5.79669
413475,236022,114,455572,26,21,12,8626,97,5.80077
442337,258387,108,429093,-55,46,1,4813,54,5.80179
368889,247366,107,312448,82,1,19,4474,46,5.80281
384490,234394,99,325477,4,75,37,5808,82,5.80281
387120,231400,106,393603,-87,-9,20,3554,139,5.81404
310922,223668,91,162287,-56,45,-12,4035,13,5.81404
431849,252179,108,417558,147,10,21,3927,13,5.81404
243041,157736,102,184301,10,-5,-37,3274,-22,5.81404
318749,234164,93,221777,11,56,58,9,39,5.81404
297692,198408,101,311804,76,2,24,3189,10,5.81608
360969,217752,100,363350,37,6,-5,96,-15,5.8171
298891,183332,105,382973,35,22,32,4044,18,5.82016
323166,227855,94,170497,29,44,-23,3461,48,5.82016
269679,164854,102,402964,81,18,-62,5194,25,5.82629
300643,188114,97,294577,19,-16,-17,3150,-70,5.82629
357420,235817,98,201714,59,-46,37,7028,9,5.82731
318635,211354,100,155709,65,-73,34,3793,-37,5.83139
458706,255507,116,478350,68,-16,36,16625,-17,5.83547
284505,198581,92,228796,7,73,49,4141,-53,5.83547
236569,141767,102,286006,-41,-44,26,9561,64,5.83547
395831,281256,98,195201,-29,-18,-17,2225,-15,5.83547
162826,107186,94,298244,12,67,13,2833,98,5.83751
358287,244137,101,214337,53,21,29,5118,111,5.83853
219486,164577,95,135435,-35,13,12,3568,-3,5.84057
344286,209521,109,344316,110,-60,43,5080,-15,5.84568
374193,250448,96,205031,16,32,37,4764,22,5.8467
292664,213913,89,255025,3279,133,156,16,23377,5.8467
392066,276736,108,261512,194,-3,-21,2756,32,5.84772
405731,257856,111,256963,76,40,87,2821,-32,5.84976
338766,235547,105,216670,22,68,54,152,121,5.84976
