"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
38209.5,23157,108136,26276.1,18817,91514.5,-4.1,1998.64,4589.39,41646.4,112.8,5517,12.32,14165,3.94963
22808.8,14342,104225,15514.4,10442,97371.4,9.02,518.15,958.9,39399.7,64.86,3195,-12.88,0,3.94963
33408.9,21040,104063,13990.8,10776,85087.6,-9.02,516,1335.58,29985.8,60.16,2936.7,-2.24,0,3.9507
44606.1,29667,98537.3,18417.2,13191,91501,-11.48,1170.03,2841.01,35143.2,81.78,4189.5,7.28,7573.05,3.9507
45940.3,26553,113386,29772.6,18601,104896,16.4,-89.01,-143.62,0,82.72,3054.6,0,0,3.9507
31919.3,22878,91435.6,12572.2,9555,86230.7,11.48,783.03,1774.18,34979.7,74.26,5051.7,-14,0,3.9507
17150.7,11089,101361,18632.9,14117,86500.2,19.68,189.2,462.25,20594.2,52.64,2790,-2.8,0,3.95176
25655,16537,101671,33249.4,22905,95133.4,27.06,2868.1,6782.39,36734.8,111.86,9415.8,1.12,1411.54,3.95496
33940.9,19847,112075,34153.8,22719,98521.3,-14.76,-62.78,-144.48,0,47.94,379.8,-14,0,3.95603
35111.3,19462,118233,36927.9,24334,99453.7,12.3,2208.91,5287.71,37426.9,149.46,8044.2,8.96,10124.2,3.95603
19642,12405,103769,31851.3,22069,94585.4,-12.3,454.51,1254.74,33372.8,99.64,7785.9,-21.28,0,3.95603
28625.1,18129,103479,14669.8,9985,96284.4,-19.68,364.64,899.99,23349.9,38.54,2943,-14,0,3.95709
28765.8,16771,112408,43004.9,27887,101064,-15.58,418.39,1171.32,39609.7,97.76,7290,-17.36,0,3.95709
42157.5,27479,100543,22144.1,15755,92112.7,-5.74,1296.02,2859.5,35580.1,110.92,7341.3,6.16,6842.4,3.95709
30350.6,17633,112803,28784.5,19557,96457.4,13.94,833.34,2165.48,28786.4,86.48,5229.9,-3.36,0,3.95816
45298.4,26702,111178,52795.7,38199,90578.8,59.04,875.91,2437.67,31989.4,117.5,8318.7,10.64,19922.9,3.96136
24917.2,15183,107553,20442.6,15643,85643.8,38.54,167.27,391.73,19390,34.78,2414.7,-1.12,0,3.96562
26334,17406,99151.2,11657.9,9034,84571,34.44,167.27,319.06,18520.7,45.12,2155.5,0.56,719.611,3.96562
24971.1,14291,114513,24985.4,15696,104322,16.4,783.89,1968.11,28952.2,84.6,5117.4,-10.64,0,3.96669
45166.8,28919,102357,24017,16515,95305.9,2.46,2487.12,6348.95,35605.4,81.78,5950.8,-12.88,0,3.96669
40404.7,20962,126322,66011.6,42694,101329,26.24,83.42,189.63,28308.9,227.48,22780.8,-8.96,0,3.96776
30937.2,19080,106263,16239.3,11596,91778,-16.4,388.29,979.54,24179,113.74,6021,14.56,18003.9,3.96776
33924.1,19522,113884,32925.5,19190,112444,-11.48,790.34,1812.02,43578.9,118.44,5600.7,12.88,13614.6,3.96882
37949.8,20423,121778,26310.5,17983,95884.2,45.92,1366.54,3430.97,35354.1,62.04,5914.8,-14.56,0,3.96882
44806.3,29943,98067.2,24676.3,17535,92226,22.14,-64.5,-193.07,0,88.36,6453,9.52,10574.6,3.96989
24026.8,15638,100692,13288.9,10082,86381.9,18.86,729.28,1619.38,30124.2,31.96,3517.2,10.08,11389.7,3.97096
54898.9,30719,117121,20402.4,13970,95711.7,0,429.57,1256.89,35459.1,125.96,5719.5,7.84,10276,3.97202
18694.2,12618,97094.9,18053.9,13450,87969,-9.84,582.22,1063.82,36946.7,29.14,4182.3,-11.2,0,3.97309
30433.2,20852,95648.9,12769,9180,91158.1,9.84,971.37,2571.4,31282.6,57.34,2577.6,-5.6,0,3.97309
34527.5,21018,107660,18486.1,13662,88676.9,13.12,1084.89,2560.65,36529.1,49.82,3524.4,-12.32,0,3.97415
47077.1,27966,110321,21868.6,14122,101486,44.28,1601.75,4168.42,41303.5,86.48,4040.1,-14,0,3.97415
19619.6,10459,122936,40372.7,23947,110488,48.38,1085.75,2834.56,45275.6,105.28,5454,9.52,11553.8,3.97629
29631.7,19853,97816.1,13555.4,10768,82500.7,24.6,560.29,1463.72,27893.7,70.5,2216.7,17.92,32622.4,3.97629
19295.5,12012,105274,19142.1,13416,93507.4,-14.76,379.26,861.29,25311.9,76.14,3800.7,-11.2,0,3.97735
28411.6,18722,99454.3,14955.2,11074,88504.7,8.2,455.8,1165.3,35904.6,42.3,2372.4,-4.48,0,3.97842
35542.5,23683,98353.8,14768.2,10979,88154.5,0.82,745.19,1840.83,27746.2,74.26,3094.2,-1.68,0,3.97842
34357.4,21593,104277,16933.8,11885,93376.1,36.08,1075,2960.55,44551.7,94.94,3391.2,25.2,34406.4,3.98055
63709.1,34229,121980,33416.6,20089,109015,50.84,2879.71,6498.59,32573,146.64,8594.1,14,16096.6,3.98269
45283.7,25825,114916,28640.1,18657,100604,27.06,677.68,1809.01,25299.9,101.52,7477.2,-19.04,0,3.98375
25028.5,14774,111024,18883.8,14210,87091.3,39.36,438.6,889.24,25549,78.96,3618,10.64,16602.5,3.98482
24818.5,15824,102787,17709.5,12640,91820.6,11.48,-81.27,-156.95,0,31.02,2754.9,-7.84,0,3.98588
27216.7,17776,100342,23917.8,17492,89610.9,41.82,73.96,183.18,12730.5,92.12,5813.1,-1.12,0,3.98695
18670.4,11490,106491,22809.1,15726,95054,13.94,273.05,812.27,31112.2,73.32,3938.4,15.12,21541.4,3.98802
70516.6,37883,121991,51477.1,28198,119640,22.96,-43,-135.88,0,273.54,16571.7,12.88,15631.5,3.98908
35044.8,21451,107067,21207.7,15791,88016.3,9.02,-68.8,-159.53,0,73.32,4914.9,-21.28,0,3.99122
29183.7,14626,130766,32333.4,14966,141588,50.84,1261.19,3169.1,51728.6,160.74,11122.2,-7.28,0,3.99122
24271.8,10259,155052,34690.9,14359,158333,-21.32,1419.86,3738.42,50453.3,75.2,5067,-6.16,0,3.99441
25652.9,17218,97641.3,20700.9,15490,87582.6,34.44,1077.58,2908.95,35481.3,53.58,3743.1,-14.56,0,3.99548
40890.5,23093,116044,27660.2,18121,100035,38.54,1308.49,2926.58,48165.8,88.36,6723.9,3.36,5370.75,3.99655
28216.3,16621,111256,35296.9,17929,129021,53.3,411.94,825.17,19600.7,60.16,5345.1,-4.48,0,3.99655
25237.1,16383,100955,15448,11515,87920,21.32,1162.29,3047.41,39213.6,76.14,4328.1,7.84,13521.1,3.99655
49601.3,28924,112387,26703.3,18629,93941,35.26,-52.46,-162.97,0,80.84,141.3,7.84,15569.8,3.99761
20045.2,11214,117147,25169.1,18071,91277.8,34.44,501.38,1210.02,32261.9,93.06,5309.1,2.8,5242.88,3.99761
29587.6,18343,105711,19979.3,14475,90456.9,22.96,586.09,1473.18,32043.3,76.14,4289.4,19.04,29018.7,3.99761
29363.6,17504,109939,14655,11208,85691.7,-31.16,450.21,1308.06,29631.9,78.02,3517.2,-4.48,0,3.99868
36292.9,21311,111609,31951.3,21906,95588.4,68.06,788.62,1941.45,29916.5,102.46,6435,1.68,2897.38,4.00294
31768.1,18929,109988,28112.1,19409,94922.6,4.92,95.89,271.76,20284.8,113.74,6548.4,14,15041,4.00294
30178.4,18240,108430,24835.3,16388,99317.1,7.38,1083.17,2482.39,38234.1,118.44,5016.6,6.16,6728.36,4.00294
43407.7,21809,130440,48869.5,29197,109693,101.68,3076.22,7871.15,43381,155.1,11175.3,15.12,16244.3,4.00294
25789.4,14723,114795,31028,20859,97485.5,4.92,936.54,2342.64,25024.8,82.72,5949,11.2,15617.1,4.00614
31255.7,19451,105309,26752.5,18344,95576.3,10.66,-72.67,-182.32,0,90.24,5283.9,-6.16,0,4.01041
21831.6,14640,97729.2,6433.72,4764,88505.5,-0.82,205.54,552.55,25112.3,17.86,936,-15.68,0,4.01041
17713.5,10515,110402,36382.6,23479,101553,31.16,-67.51,-119.97,0,180.48,18298.8,-19.04,0,4.01041
62107.5,35645,114189,25397.9,17136,97133.2,27.88,976.96,2349.95,26704.8,112.8,7353.9,-35.28,0,4.01148
25225.2,14535,113736,20094.1,14740,89341,22.14,71.81,41.71,5071.44,109.98,6254.1,-6.16,0,4.01148
29707.3,15740,123691,31860.3,20376,102473,31.98,871.18,1968.97,31580.6,94.94,5451.3,2.8,2823.09,4.01467
19345.9,11510,110152,19723.5,10022,128976,-12.3,-18.06,2.58,540.201,-0.94,565.2,-6.16,0,4.01574
19545.4,16222,78962.4,6985.58,6243,73331.2,16.4,6.45,-14.19,0,64.86,1071.9,20.72,20267.3,4.01681
21900.2,14411,99594.2,21369.2,15627,89617.5,10.66,249.4,475.15,22258.3,62.98,4471.2,-4.48,0,4.01894
44614.5,24916,117349,25313.4,18156,91371.4,21.32,1111.55,2723.62,40030.3,134.42,7546.5,-1.68,0,4.01894
15096.9,9861,100334,19259.3,14489,87113,-3.28,421.83,1003.19,21194.4,45.12,3740.4,-2.8,0,4.02001
25531.1,15142,110501,30768.9,21550,93571.6,39.36,532.34,1228.08,32944.5,109.04,9968.4,15.68,24466.8,4.0232
33212.2,20346,106979,18936.3,14186,87481.1,27.06,580.07,1505.43,21457.1,103.4,6368.4,-11.2,0,4.02427
37997.4,23258,107068,29449.5,20490,94192.3,4.92,609.74,1544.13,30946.8,118.44,7865.1,1.68,1550.71,4.0264
47452.3,27658,112439,22613.1,15582,95108.1,35.26,536.21,1273.23,23604.6,93.06,4018.5,16.8,20018.3,4.02854
25539.5,13966,119845,34038.2,22602,98696,23.78,184.9,474.72,28438.1,63.92,4647.6,3.36,4317.67,4.0296
19485.9,9350,136581,49256.6,20414,158131,40.18,1562.62,3936.65,69464.8,97.76,4868.1,19.04,21513.9,4.0296
45699.5,29167,102683,22202.3,16354,88972.2,44.28,58.48,134.59,14295.8,103.4,7749.9,-10.64,0,4.03067
24094,16899,93438.9,11876.9,8983,86648.5,22.14,210.7,554.7,16042.7,39.48,3270.6,23.52,24466.8,4.03067
34679.4,20972,108371,32599.9,22600,94534,10.66,578.35,1351.92,26321.9,79.9,6296.4,21.84,29210.3,4.03174
24525.9,16186,99303.7,25314.2,16362,101393,-4.1,514.71,1076.72,21792.4,42.3,3575.7,1.68,2001.83,4.03174
14919.8,9329,104811,20454.1,14745,90910.7,15.58,177.59,398.61,20965.7,42.3,2853.9,-8.4,0,4.0328
28449.4,18704,99682.4,12187.7,9108,87695.5,32.8,363.78,971.37,27475.1,37.6,2271.6,-4.48,0,4.03387
20934.9,12303,111517,29670.9,20194,96291.5,34.44,324.22,817.43,23926.3,119.38,7056.9,-10.08,0,4.036
28896.7,18876,100327,19265.1,13701,92150.7,-9.02,-21.5,-101.48,0,70.5,4558.5,-17.36,0,4.036
27580.7,18211,99254.8,18571.4,13607,89446.1,-25.42,902.57,2482.39,30753.5,44.18,1603.8,-6.72,0,4.036
30041.2,18664,105485,27095.3,18968,93616.4,-0.82,1277.1,3139.86,39165.2,94.94,7668.9,-10.64,0,4.03707
39526.2,23842,108648,23989.9,15958,98521.3,17.22,1505,3445.59,38060,102.46,7434,-26.88,0,4.03707
39572.4,22644,114530,25910.4,17420,97477.7,21.32,-63.21,-177.59,0,250.98,34124.4,-25.2,0,4.03707
31395,17199,119629,49878.1,30059,108747,25.42,1433.62,3519.55,42722.2,89.3,6827.4,-16.24,0,4.03707
30429,19505,102240,37826.6,23653,104807,3.28,21.5,-67.94,0,270.72,8531.1,-0.56,0,4.03813
29582.7,19175,101107,16183.5,10999,96427.2,45.92,253.27,513.85,36249.4,108.1,8073,15.68,17417,4.03813
34657,22438,101225,13353.7,9690,90314.6,31.16,861.29,2162.04,31375.4,89.3,2945.7,5.04,5694.85,4.03813
47845,27186,115338,19193.7,12818,98134,43.46,-55.9,-100.19,0,156.04,9529.2,1.12,1595.66,4.0392
35612.5,22058,105807,19406.9,14083,90311.2,17.22,1812.45,4202.82,29585,109.98,6607.8,11.76,19761.6,4.04027
46631.2,27207,112325,20709.1,13295,102083,3.28,333.25,901.28,28140.2,102.46,4102.2,-1.68,0,4.0424
19190.5,12551,100205,22258.1,15811,92258.9,15.58,332.82,620.49,24705,113.74,4990.5,-4.48,0,4.04453
28174.3,16494,111946,24324.5,17603,90560.1,55.76,448.49,1072.42,25603.7,99.64,6078.6,10.08,18874.4,4.04453
23807,14255,109450,22062.1,16239,89036.4,19.68,322.07,608.02,21539,101.52,3791.7,16.24,31303.1,4.0456
29059.1,16976,112183,36428.5,21680,110119,32.8,-49.45,-88.15,0,127.84,6063.3,3.36,5004.57,4.0456
23580.2,13582,113779,30403.1,18983,104962,8.2,632.1,1495.11,26339.7,65.8,6397.2,-1.68,0,4.0488
58660,32106,119739,26173.6,15626,109773,3.28,438.6,1081.88,32977.7,141,5972.4,-9.52,0,4.0488
31374.7,20502,100291,18092.5,13774,86083.1,25.42,248.54,624.79,19314.3,53.58,4764.6,-17.92,0,4.04986
38271.1,22424,111850,23446.3,15301,100423,54.12,-31.82,-99.33,0,50.76,4786.2,-11.76,0,4.04986
41003.9,26192,102597,15162.6,11336,87658.6,64.78,291.97,711.22,20669.9,78.02,4184.1,-7.84,0,4.04986
23522.8,14414,106951,27202.7,19022,93720.7,-10.66,244.24,705.63,21232.4,91.18,5206.5,-5.6,0,4.05306
51606.1,32046,105538,28541.7,20222,92498.8,4.1,843.66,1841.69,27619.5,99.64,5508.9,-7.28,0,4.05413
31936.1,21001,99660.2,13546.4,10109,87820.4,-0.82,332.82,809.69,38038.6,50.76,2333.7,18.48,25231.4,4.05626
36610,23115,103797,17154.4,12063,93196.6,22.96,666.93,1649.48,33251.4,95.88,4985.1,28,53970.8,4.05626
19352.2,10698,118552,27807,18691,97499.4,-17.22,479.45,1127.89,23828.9,52.64,5950.8,1.68,2001.83,4.05839
28606.2,12647,148236,31849.6,14891,140172,16.4,1068.12,2852.62,48220.1,76.14,5465.7,-9.52,0,4.06159
17484.6,8884,128981,22443.4,15076,97562.4,22.96,310.89,829.9,29900.1,31.02,4099.5,-9.52,0,4.06479
31633,18067,114745,23528.3,16963,90900.7,40.18,1353.21,3325.19,35666.1,65.8,6390.9,1.12,1561.71,4.06479
20424.6,11006,121620,23787.4,16951,91966.8,15.58,-38.7,-92.02,0,77.08,6507.9,4.48,8388.61,4.06586
16363.9,7898,135784,26077.6,17274,98936.2,-3.28,955.03,2669.01,27554.5,92.12,9375.3,-22.4,0,4.06906
24385.2,13357,119646,34026.7,23040,96787.1,-14.76,568.89,1265.49,27434.7,73.32,3770.1,-11.76,0,4.06906
25061.4,15715,104513,14490.2,10880,87282.3,-22.14,421.83,993.3,24145.7,24.44,2446.2,9.52,11343.7,4.07012
13881.7,5987,151954,50006.1,20611,159002,10.66,-22.36,-89.01,0,-1.88,760.5,2.24,2330.17,4.07012
20045.9,13135,100017,25328.2,19259,86188.6,36.9,361.2,1051.35,21756,84.6,8164.8,-2.8,0,4.07332
38680.6,23437,108161,19123.2,13216,94829,31.16,409.36,936.11,27449.2,67.68,4474.8,-7.28,0,4.07332
41900.6,24583,111703,23124,15163,99944.2,3.28,637.69,1688.18,25628.1,125.96,6732,14.56,22190.8,4.07332
31090.5,16361,124537,25026.4,15661,104727,33.62,177.16,420.11,27895,111.86,5018.4,11.76,16056.3,4.07439
41961.5,26566,103515,25126.4,18082,91067.7,-0.82,517.29,1216.04,24033.3,88.36,4874.4,3.36,5242.88,4.07439
29946,14583,134577,39647,24075,107925,-9.84,626.08,1721.72,28909.7,118.44,6165,22.4,24881.5,4.07545
35858.9,24771,94871,15527.5,11831,86012.3,33.62,465.69,1090.05,21759.8,78.02,4285.8,4.48,6246.84,4.07759
36507.1,20362,117500,19884.2,12778,101982,31.16,1219.05,2813.06,40895.5,121.26,6621.3,12.88,15347.3,4.07865
25550.7,14630,114456,14925.6,10986,89037.6,-2.46,842.37,1806,31782.5,59.22,3270.6,5.6,8738.13,4.07972
35004.9,22766,100768,18727.2,14179,86557.8,-3.28,770.99,1960.37,28838.3,68.62,3187.8,-27.44,0,4.08079
33973.8,21147,105287,51837.9,29871,113731,66.42,1457.7,3507.08,43178.7,129.72,5881.5,10.64,13946.1,4.08292
35570.5,21335,109264,18258.9,12839,93201.8,29.52,496.65,1277.96,41667.9,85.54,4856.4,5.04,5598.33,4.08292
44434.6,24951,116711,27280.6,19427,92029.7,36.08,950.73,2090.66,33998.4,86.48,4481.1,-1.12,0,4.08505
16516.5,11982,90337.6,17133.9,13134,85494.7,-18.04,190.49,549.11,25378.3,39.48,4241.7,-1.68,0,4.08612
55486.2,35591,102170,24210.5,16535,95957.6,49.2,1557.89,3447.74,30629.1,137.24,4878.9,12.88,14306.8,4.08718
49898.1,30035,108877,25413.4,17139,97175.8,59.04,-43,-134.59,0,112.8,4616.1,8.96,9320.68,4.08825
34165.6,19420,115297,18566.4,12872,94528.5,15.58,512.99,1364.82,30569,93.06,5325.3,-6.72,0,4.08932
24848.6,16895,96388.2,12154.9,9355,85150.3,-6.56,128.57,253.27,12377.6,41.36,3638.7,-11.76,0,4.09145
34290.2,21206,105972,22678.7,14886,99843.7,-16.4,972.66,2050.67,32923.2,70.5,5614.2,-19.04,0,4.09145
48962.2,32062,100081,23944.8,16862,93064.1,10.66,491.92,1127.89,24888,78.02,5541.3,-12.32,0,4.09145
20552.7,12857,104763,26373.7,18233,94796.5,27.88,431.72,1035.01,28851.7,31.02,2343.6,-6.16,0,4.09358
48363.7,24746,128084,38169.4,16750,149341,73.8,3419.36,8013.91,48441.2,161.68,8396.1,10.08,12011,4.09358
12072.9,8552,92517.5,20777.2,14776,92153,36.08,-33.97,-140.18,0,48.88,2737.8,-3.92,0,4.09465
47262.6,26418,117246,36353.9,24698,96464.8,8.2,1974.56,5244.28,30979.7,134.42,8157.6,15.68,13174.4,4.09571
28804.3,17479,107999,21407.7,15711,89299.1,-2.46,372.38,759.81,21984.5,70.5,4649.4,0,0,4.09571
39309.9,23640,108977,16444.3,11585,93024.8,-1.64,405.49,1084.89,27719,91.18,4671.9,-3.36,0,4.09678
31448.9,20554,100274,16001.5,11635,90130.9,16.4,608.45,1494.25,21713.3,71.44,4239,1.12,1033.81,4.09785
22250.2,14094,103462,16930.5,12090,91775,31.98,447.2,882.79,34152.6,36.66,6767.1,-6.72,0,4.09785
58908.5,33225,116196,22764,13865,107599,27.88,1161.86,2690.94,36384,141,6556.5,17.36,21878.9,4.09998
33651.1,21343,103329,19798.1,14178,91514.1,22.14,520.3,1351.92,25091.9,89.3,5636.7,-2.24,0,4.09998
16525.6,9411,115080,23554.5,16359,94362,-20.5,466.98,1106.39,36363.3,70.5,5651.1,-13.44,0,4.10105
33639.2,22454,98182,18144.1,11586,102632,44.28,-46.44,-72.67,0,109.98,7560,4.48,5062.09,4.10211
64725.5,37059,114462,42253,25099,110327,55.76,1723.44,4435.88,53155.9,133.48,5672.7,-12.32,0,4.10318
29376.2,20863,92278.1,13323.4,10479,83324.7,46.74,501.38,1312.79,49933.3,51.7,2424.6,-5.6,0,4.10318
40737.9,25713,103831,22291.7,15365,95080.3,30.34,2043.36,4575.2,41017.8,94.94,6118.2,-7.28,0,4.10424
19632.9,12355,104141,27557.7,18007,100296,24.6,663.92,1547.14,29725.4,71.44,3379.5,-6.72,0,4.10531
17934.7,10255,114614,23738.2,16815,92518.9,0,317.77,797.65,17702.3,88.36,3653.1,0.56,1079.42,4.10531
43732.5,21486,133392,30683.6,12227,164462,13.94,2868.96,6830.98,69181.8,177.66,9615.6,23.52,23006.1,4.10531
37289.7,22098,110590,18120.4,13350,88954,-8.2,483.75,1435.34,33028.9,83.66,4470.3,-8.4,0,4.10638
22906.1,14015,107112,22092.4,14578,99317.5,9.02,1299.89,3095.14,36601.1,62.98,3109.5,19.6,33802.8,4.10958
37211.3,22566,108069,21519.3,15434,91375.3,6.56,375.82,941.7,22393.1,94.94,3168.9,-9.52,0,4.11171
24462.9,16746,95736.3,16177.8,12654,83785.9,26.24,195.65,520.3,17100.5,47.94,5160.6,-4.48,0,4.11278
59481.8,35616,109451,27633.2,19448,93118.5,-12.3,458.38,1088.33,29669.2,85.54,6390,8.4,9175.04,4.11384
49644.7,30447,106858,27958.7,17634,103907,-25.42,311.32,736.16,25499.5,64.86,3524.4,17.92,17794,4.11384
55381.2,33125,109569,43970,16689,172666,70.52,1076.29,2832.41,54355.7,165.44,9002.7,21.84,34909.9,4.11491
26953.5,10600,166644,43711.7,17016,168353,46.74,1369.98,3246.5,54303.9,129.72,10141.2,-2.24,0,4.11704
12627.3,7238,114333,27448.7,17926,100350,8.2,-38.7,-115.24,0,70.5,4526.1,2.8,3163.81,4.11917
35128.1,22528,102191,16539.4,11764,92139.2,-8.2,881.5,2002.51,26986.7,105.28,4950.9,18.48,20185.1,4.12024
37570.4,26242,93827.2,19529.9,14590,87725.4,57.4,354.32,721.54,27083,103.4,3097.8,17.36,18350.1,4.12024
35816.9,23636,99310.2,13543.9,10064,88197.1,9.02,-30.96,-115.24,0,78.02,4058.1,7.28,8519.68,4.12131
44312.1,27103,107148,26421.2,19003,91119.4,37.72,480.74,1024.26,32680.6,130.66,6964.2,18.48,22427.9,4.12237
50894.2,31090,107282,27535.6,17914,100735,7.38,2170.21,5489.81,34977.7,82.72,3129.3,-3.36,0,4.12237
43739.5,25071,114336,35678.2,22770,102688,7.38,3068.05,7344.83,49333.9,163.56,10033.2,6.16,7475.96,4.12237
46119.5,28768,105064,19077.3,13331,93785.2,9.84,480.31,1311.5,37516.6,106.22,4100.4,7.84,9880.81,4.12664
25820.2,18131,93329.2,20389.3,15083,88592,17.22,710.79,1486.94,25937.7,60.16,3482.1,-5.04,0,4.1277
39308.5,24523,105049,25110.9,18182,90510.7,-30.34,356.47,709.93,22874.1,88.36,3453.3,-4.48,0,4.12877
35721,18787,124608,35119,20131,114329,4.1,1398.79,3372.06,30800.2,156.04,9502.2,10.64,11068.3,4.12877
35478.1,21966,105850,15439.8,11322,89371.3,-17.22,-65.79,-130.72,0,67.68,3866.4,-5.6,0,4.12984
15961.4,9576,109236,27556.9,18721,96467.6,-0.82,404.2,767.98,21863.7,75.2,3680.1,11.2,19837.9,4.1309
45601.5,28978,103131,19410.2,13450,94577.6,12.3,322.93,971.37,28243,77.08,3114,-2.24,0,4.13304
18795,11624,105966,19284.8,13544,93314.1,-34.44,129.43,387,17637.3,71.44,4028.4,-18.48,0,4.1341
46578.7,28533,106984,21773.5,15533,91865.4,8.2,448.06,1103.81,20627.1,112.8,7542.9,-5.04,0,4.13517
26115.6,16202,105636,20450,15242,87928.8,36.9,230.05,624.79,20351,69.56,4345.2,-6.16,0,4.13623
37946.3,23484,105895,15449.6,11141,90881.1,28.7,337.12,918.05,26763.9,59.22,3541.5,-20.16,0,4.1373
46995.2,26943,114311,24910.8,16811,97112.2,14.76,546.53,1550.15,24954.7,74.26,6304.5,-15.68,0,4.13943
24693.9,16458,98331.5,11681.7,8762,87374.3,36.08,390.01,995.45,24824.1,51.7,1865.7,2.24,2669.1,4.14157
25652.2,17153,98008.7,19187.2,14741,85303,22.96,172,428.71,23354.9,41.36,2487.6,8.96,13048.9,4.14157
30131.5,18574,106315,15612,10999,93021.8,11.48,750.78,1981.44,34526.9,80.84,3618.9,10.64,13672.6,4.14263
29772.4,17789,109684,15627.6,11709,87468.4,4.92,644.14,1466.3,28371.8,37.6,2249.1,6.72,9175.04,4.1437
34922.3,20139,113644,22313.8,15862,92192.6,37.72,605.01,1643.03,30161.8,72.38,5502.6,-10.08,0,4.1437
19512.5,10280,124394,41168.9,24821,108700,38.54,543.52,1379.44,35619.8,65.8,5346,-10.08,0,4.1437
36702.4,23919,100561,24350.7,16859,94658.6,-6.56,632.1,1713.12,38567.9,67.68,3286.8,-17.36,0,4.1437
26982.9,16682,106004,21878.4,15210,94268.5,27.88,705.2,1700.65,32588.8,72.38,5005.8,0.56,941.03,4.14476
45024,26814,110043,17947.3,12474,94291.9,34.44,1025.12,2807.04,37589.3,82.72,4799.7,-5.6,0,4.14583
35142.8,21411,107567,22214.6,15683,92830.3,28.7,1053.93,2564.95,44623.5,79.9,6484.5,-0.56,0,4.1469
33072.9,22919,94570.7,13990,10459,87661.3,0,494.5,1072.85,27735.8,46.06,3097.8,-11.76,0,4.14903
17340.4,8701,130608,31904.6,21312,98108.9,6.56,706.92,1694.63,26100.9,63.92,5506.2,-5.04,0,4.14903
47206.6,27281,113402,21390.5,13961,100412,-5.74,1171.75,3044.83,28124.9,121.26,4994.1,-1.68,0,4.1501
30960.3,19894,101991,19763.6,14978,86475.5,-20.5,448.06,1154.12,29684.6,82.72,4990.5,-3.92,0,4.1501
51416.4,31181,108067,30727,20985,95960.3,21.32,1414.27,3614.15,33572.9,134.42,5473.8,-4.48,0,4.15116
18251.8,10374,115303,47997.1,25766,122081,34.44,894.4,1978,32784.6,87.42,6058.8,5.6,8738.13,4.15223
48909,28976,110619,19306.9,12116,104432,29.52,1167.02,2770.92,36016.5,99.64,6003,-16.8,0,4.1533
35980.7,22024,107066,25005.1,17941,91340.1,39.36,633.82,1326.55,28806.1,82.72,5638.5,-15.12,0,4.1533
34636.7,20663,109856,18571.4,11499,105843,17.22,261.87,608.88,27576.8,72.38,4677.3,-4.48,0,4.15756
24476.9,16238,98787.9,14391,10730,87896.4,27.06,480.31,1182.07,28501.9,82.72,3752.1,-15.12,0,4.15756
15546.3,11303,90139.1,19118.3,13927,89964.6,38.54,-51.17,-100.19,0,50.76,5797.8,-3.36,0,4.15863
33154.1,23804,91278.2,12765.8,9777,85569.9,50.84,290.25,761.96,25700.4,31.96,2159.1,-21.28,0,4.15863
50086.4,33740,97287,21629.1,14732,96218.3,27.88,544.38,1302.9,24079.8,90.24,7068.6,-8.4,0,4.15969
12844.3,7518,111966,19454.5,13854,92029,0,-62.78,-127.71,0,50.76,5097.6,-9.52,0,4.15969
40227.6,27156,97081.9,15087.2,11052,89463.8,20.5,553.84,1279.68,23544.4,94.94,4032.9,5.6,6553.6,4.16289
20808.2,13914,98008.2,15402.1,11907,84772.8,39.36,1096.07,2566.24,30921.3,40.42,2592,-1.12,0,4.16289
37188.2,21594,112863,36139.9,23114,102469,41,1102.95,2683.63,30422.8,94,6692.4,0,0,4.16396
26682.6,16447,106322,25507.7,18210,91799.9,48.38,1650.77,4127.57,33028.6,75.2,7130.7,19.6,25690.1,4.16396
34815.9,21362,106811,17830.9,12378,94406.7,14.76,726.27,1700.22,29454.3,74.26,4106.7,24.08,20232.1,4.16502
44854.6,24795,118556,24644.3,16443,98223.4,9.02,1154.55,2822.52,35247.1,77.08,3631.5,8.4,14486.9,4.16502
26445.3,17337,99966.5,12409.1,9513,85487.2,-13.12,724.98,1754.4,31639.1,47.94,3908.7,7.84,9880.81,4.16609
49830.2,29436,110941,25525.8,17288,96764.1,5.74,994.16,2517.22,35257.2,145.7,8101.8,14,14115.4,4.16609
21012.6,12558,109658,18837.9,14019,88063.2,-13.94,1481.78,3922.89,37039.4,55.46,3439.8,-6.16,0,4.16716
16671.9,10331,105760,20563.1,14575,92461.5,17.22,470.85,1086.61,34502,51.7,1892.7,-5.6,0,4.16822
36283.8,21962,108273,17398.8,12723,89620.8,41,616.62,1315.8,36095.6,66.74,3811.5,-1.12,0,4.16822
33689.6,21672,101877,15651.3,12060,85051.9,41.82,639.84,1667.11,26877.2,75.2,2863.8,9.52,11771.8,4.16929
58934.4,36879,104730,21739,15163,93958.2,24.6,503.53,1149.39,28127.9,91.18,4419.9,-15.68,0,4.17036
42122.5,27058,102023,19171.6,13950,90066.7,10.66,1083.6,2301.79,34582.8,92.12,5241.6,5.04,7180.47,4.17036
15880.9,6746,154280,39535.5,20471,126569,45.1,1435.34,3578.03,35816.4,84.6,4808.7,16.24,27289.9,4.17462
