"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
23782.5,14715,105920,19988.3,14998,87341.9,12.3,4261.73,5251.16,148657,51.7,135,35831.6,79889.1,3.73098
20449.1,12563,106675,27429.8,19456,92395.2,91.02,8055.19,10069.3,141671,22.56,143.1,87686.5,81453.4,3.74142
42695.8,20238,138260,44102.9,20631,140096,49649.4,9098.8,11032.9,155730,45.12,782.1,67307,96930.8,3.7529
31860.5,17050,122464,35084.5,23326,98572.4,337.02,87.29,39.56,26727.9,38.54,72,141.12,77718,3.7602
22236.9,15323,95106.5,23166.6,16207,93678.6,11108.5,49.45,56.33,46145.5,19.74,120.6,16.8,22020.1,3.76333
24955.7,15511,105441,29003.4,21179,89747.7,4273.84,38.7,-11.61,0,42.3,79.2,53.2,46486.9,3.76542
38865.4,21059,120950,28909.9,19579,96769,38324.3,4647.44,5396.07,128408,77.08,397.8,47540.6,114013,3.76959
42482.3,20682,134616,28515.5,13255,140988,49.2,90.3,149.21,70349.8,28.2,63.9,647.92,77063.7,3.7769
23797.2,15847,98414.4,31164.9,21399,95444.8,53340.2,5879.39,6382.92,137920,47.94,542.7,57633.5,81299,3.78107
20233.5,13599,97508.8,33816.8,21675,102248,30.34,52.89,48.59,31219.6,49.82,82.8,26.88,46358.1,3.78629
24309.6,14186,112305,60474.2,33854,117068,317.34,138.89,116.1,51760.1,109.98,166.5,72.24,54417.5,3.78733
52524.5,27711,124219,66178.9,36114,120095,241.08,425.27,468.27,68808.4,198.34,612.9,239.68,86305.9,3.78838
28558.6,15575,120168,26629.5,19695,88610.9,63.14,117.82,39.99,17471.9,67.68,137.7,538.72,71905.4,3.79047
43650.6,28879,99057.6,32840.2,22786,94453.4,8695.28,32.68,48.16,26747.6,64.86,164.7,5.6,10794.2,3.80508
32250.4,15951,132503,43653.5,24946,114683,87588.3,10688.5,13421.2,151077,111.86,913.5,105643,90428.8,3.80925
44114,31651,91341.7,46817.9,37051,82811.7,49814.2,6643.93,7644.11,140958,78.96,921.6,70732.5,72322.7,3.80925
62286,34775,117382,32819.7,19747,108921,77297.3,8504.97,10611.5,134644,127.84,819,74732,85487,3.81551
57411.2,31196,120608,39663.4,19224,135215,65.6,13090.5,15301.1,164308,86.48,315.9,119840,106408,3.81656
19630.1,15097,85214.2,9898.22,8121,79878.1,11505.4,3299.82,4032.54,144888,3.76,142.2,29389.9,72203.4,3.82073
21949.9,12319,116772,22011.3,16722,86265.4,496.92,186.19,192.64,66446.6,60.16,126.9,1400,70468.8,3.86352
22179.5,12200,119144,48519.4,29692,107092,47086.9,5972.7,7103.6,152587,58.28,543.6,53777.9,87608.2,3.90631
18202.1,10055,118637,33980.8,22527,98857.6,42931.1,4729.57,5487.66,130778,35.72,408.6,51893,82941.7,3.9084
18529,11596,104719,29975.9,19000,103395,487.9,72.24,73.53,43413.2,91.18,55.8,562.8,67676.4,3.91048
26530.7,16390,106084,41999.6,29202,94256.7,59.86,89.44,138.46,54336,28.2,131.4,90.72,66060.3,3.92092
18915.4,11140,111278,22072.8,16752,86351.5,77.9,44.72,43.86,25895.6,26.32,74.7,64.96,106430,3.93657
16924.6,11263,98479.1,27799.6,20203,90178.5,67.24,25.8,14.62,9302.29,26.32,65.7,20.72,25146.4,3.95118
22716.4,13332,111667,32495.8,20788,102446,51148.3,5088.62,6203.61,131871,31.96,375.3,56683.8,88095.9,3.95745
40509.7,22443,118293,34577.8,24118,93958.4,28072.7,6871.4,9061.82,145736,61.1,423,66465.8,81507.2,3.96267
30305.8,17921,110826,25056.7,15413,106541,105.78,65.79,21.5,16976.2,38.54,189,82.88,58404.6,3.96893
33298.3,18137,120320,32125.1,22441,93817.3,94922.4,6071.17,7095.86,136976,69.56,1057.5,54409,79387.1,3.97414
60881.8,33846,117885,46526,29546,103199,63.14,86.43,20.21,15401,94,162,145.6,56129.7,3.97414
33268.2,23468,92903.7,15328.3,12577,79872.2,80.36,21.93,-10.32,0,18.8,93.6,70.56,47672.4,3.97519
53920.3,31531,112071,37081.2,29270,83025.5,100.86,1530.37,1796.11,133458,123.14,227.7,13309.5,84602.6,3.98041
51906.4,26299,129349,80655.2,47323,111697,3381.68,313.9,356.04,55688.4,192.7,476.1,616.56,85972.1,3.98249
14143.5,9838,94217.2,31058.3,21258,95749.3,26.24,41.71,12.47,9502.72,57.34,99.9,67.2,44485,3.98249
38910.2,25918,98388,16006.4,12707,82552.6,838.86,4443.62,5588.28,135944,62.04,127.8,53067.3,74383.9,3.98354
33727.4,20219,109321,38043.9,24614,101294,6892.1,216.29,376.68,116996,74.26,213.3,1610.56,68627.9,3.98562
24069.5,11115,141918,40572.8,17686,150344,37788.9,4645.72,5370.27,156490,54.52,377.1,51070.3,78933.6,3.98771
21116.9,11802,117261,19944,13575,96283.8,2.46,35.69,19.78,10802.5,39.48,65.7,26.32,31362,3.98876
35189,23138,99669.2,38667.1,30430,83275.9,117.26,138.89,219.3,74082.7,43.24,288.9,75.04,52317.2,3.99397
16627.8,9571,113856,25665.2,18475,91041.6,50369.3,40.42,73.1,48390.7,67.68,326.7,11.2,15617.1,3.99606
45554.6,28177,105954,49043.4,33941,94696.9,50.02,130.29,123.41,43482.8,110.92,261.9,64.4,93789.3,4.00232
15488.9,8041,126238,36950.8,21053,115024,95.94,169.85,132.01,58853.1,38.54,90,1607.76,68597.8,4.00337
35884.1,21111,111397,41564.2,17707,153835,91.84,14417.9,16867.2,170194,88.36,309.6,121756,121528,4.00754
34124.3,22673,98635.8,24123.6,19297,81927.9,52340.6,6669.3,7766.66,156952,18.8,492.3,55510.6,78517.3,4.02528
18973.5,12436,99987.7,16886.3,12708,87083.6,41.82,6.02,-20.21,0,26.32,57.6,-22.96,0,4.02946
29136.1,15462,123494,67293.3,42998,102566,98090,9693.92,11673.6,164102,90.24,1021.5,90021.1,97945.1,4.04407
20850.9,13382,102114,35918.5,25354,92843.4,91.84,60.63,28.81,20086.1,30.08,88.2,47.6,34661.3,4.0472
34293.7,21034,106849,17086.3,13107,85433,52.48,51.6,86.86,31801.4,56.4,104.4,75.04,69265.1,4.05033
25569.6,20691,80988.3,48892.5,41867,76533.3,413.28,712.08,952.45,60308.9,55.46,503.1,226.8,77819.7,4.06912
59609.2,34287,113937,35927.5,24722,95240.8,80444.5,11461.2,14182.7,146328,76.14,916.2,115529,79020.6,4.09103
30619.4,20083,99919,16597.6,12791,85039.6,0,24.94,30.1,21677.3,31.02,59.4,32.48,33787.4,4.11399
26912.2,19123,92230.2,21166.7,17163,80823.8,39852.8,4208.41,5310.07,136685,25.38,316.8,47571.4,73447.9,4.11817
21093.1,14191,97410.9,18776.4,14475,85010.5,54.12,48.16,72.24,41529.1,36.66,73.8,84,64011.9,4.12234
59230.5,30810,125989,66876.7,42647,102770,161054,14393,17049.5,172992,187.06,1854.9,129674,86009.4,4.13695
24986.5,15693,104347,20776.3,15501,87839.4,249.28,37.41,12.9,9830.4,38.54,45.9,302.4,82575.4,4.14321
15995.7,10367,101118,18661.6,13759,88887.6,38094.7,3675.21,3997.28,125043,62.04,292.5,41986,80621,4.15052
22108.8,14510,99856.8,18963.3,14090,88203,72.16,49.02,36.12,34306.7,45.12,82.8,45.36,44368.9,4.15365
32299.4,18362,115280,34578.6,23998,94430.4,46620.3,5089.91,6199.31,122557,58.28,441,56985,80669,4.15782
40708.5,25319,105370,29688.1,21791,89286.4,66944.8,110.94,136.74,49238.4,69.56,573.3,260.96,60432.1,4.16513
11456.9,9006,83371,36596.6,29219,82083.4,2297.64,454.08,724.12,61631.1,80.84,582.3,2611.28,71216.3,4.16826
47724.6,24334,128531,46304.6,31331,96856.7,115.62,6806.9,8664.5,134878,87.42,260.1,59700.5,84520.3,4.17139
25541.6,17987,93061.3,12496.8,10267,79769.2,36312.9,4286.67,4980.69,136804,2.82,447.3,39469.9,73122.3,4.18705
19363.4,12691,99992.1,22225.3,16779,86808.3,34422.8,5168.6,6215.22,144954,55.46,411.3,49641.2,72593.7,4.19644
17164.7,10559,106535,19680,15474,83349.4,34.44,33.54,27.95,18502.3,40.42,66.6,114.8,63758.8,4.19644
23961.7,15931,98572.2,23072.3,17734,85263.8,50.02,10.32,55.9,32420,45.12,72,6.16,10623.7,4.19853
15460.2,9234,109725,17479.1,13214,86689.2,19.68,12.47,25.37,15538.8,-1.88,69.3,3.36,4786.98,4.21105
27097,15846,112068,26374.5,19462,88813,40698.2,4536.07,5134.2,129463,60.16,387.9,43955,78529.9,4.21209
38054.1,24767,100695,28702.5,21215,88665.8,54046.2,6917.84,8781.03,148701,76.14,498.6,69562.6,78017.2,4.22566
40936,24807,108146,24118.7,18167,87006.1,-6.56,87.29,61.06,33912.1,31.02,54,430.64,71449.2,4.2267
14942.9,9567,102362,28275.2,19951,92879.9,5.74,26.23,-13.33,0,55.46,61.2,4.48,5872.03,4.23401
53389,30678,114052,42166,29758,92862.2,75608.9,9570.08,11518.8,141287,114.68,749.7,100535,81873.3,4.23505
40760.3,22802,117151,28106.3,19786,93094.9,5858.9,697.89,767.55,93325,59.22,130.5,7578.48,62980.4,4.25697
36423.8,22587,105683,15948.2,11110,94075.6,67325.3,5823.49,6927.3,145183,83.66,712.8,54201.8,80963,4.26636
19359.2,11250,112776,38156.2,24754,101018,22.14,85.57,10.32,6441.25,81.78,92.7,57.68,48463,4.27888
38007.9,21906,113708,35093.5,24986,92047.2,51680.5,8141.62,9652.21,161287,81.78,515.7,72157.7,80668.1,4.28306
16359,9570,112028,41249.3,28190,95896.2,41109.9,4260.44,4766.12,138209,29.14,314.1,45866.2,84288.3,4.29454
40656.7,25091,106193,21096.1,14763,93650.1,65960,5667.4,7246.79,157730,63.92,570.6,57134.6,79090.3,4.3008
27454,17567,102421,22228.6,16335,89181,42813.8,4795.36,5639.45,159925,88.36,449.1,42202.7,78072.5,4.32376
22556.8,13406,110270,22891.1,16919,88669.1,26807.4,7733.12,9170.18,141807,42.3,376.2,68572,78298.4,4.3342
31810.1,13482,154629,46773.6,20222,151585,58.22,77.83,13.33,9293.56,92.12,215.1,44.8,53382.1,4.33628
33597.2,22294,98763.2,19638.2,15054,85492.7,44175.9,28.38,18.92,11480.9,54.52,333.9,20.72,52227.1,4.34255
29433.6,19280,100050,21694.7,17104,83126,46423.5,1781.06,2048.52,135062,43.24,334.8,16424.8,77708.3,4.34359
45767.4,26014,115300,32318.7,20554,103047,68.88,76.97,9.03,5690.29,74.26,144.9,2.24,4194.3,4.34985
33074.3,22486,96395.9,20114.6,15786,83506.3,43749.5,5519.91,6737.67,132362,57.34,437.4,61525.5,72216.5,4.36342
10346,9320,72750.6,24664.8,22552,71675.7,72.98,254.13,455.37,52356.4,9.4,97.2,63.84,49221.4,4.39786
28234.5,19226,96243.4,23404.4,18195,84299.7,41.82,62.78,110.08,49076.2,31.96,86.4,75.04,47745.8,4.40203
44270.1,28555,101603,19551.3,13862,92433.4,45842.1,5957.65,7694.42,147704,84.6,437.4,59558.2,77558.5,4.41038
25127.2,14356,114707,38869.6,27648,92135.4,141.04,59.77,9.46,9393.49,50.76,93.6,155.12,74749.6,4.42082
31543.4,15786,130953,22675.5,11799,125948,37.72,57.19,89.44,63027.3,69.56,80.1,59.92,55308.7,4.43021
32693.5,19303,110998,24080.9,18683,84470.8,27.88,54.18,-19.78,0,37.6,89.1,13.44,14928.9,4.4396
37256.1,20907,116785,34598.3,22950,98798.8,62905.5,7187.45,8881.22,144750,57.34,685.8,76189.1,82446.6,4.44587
27511.4,19298,93428.7,21807.9,17438,81959.1,36447.4,3739.71,4464.69,139134,43.24,395.1,46757.2,73920,4.44691
56513.8,36677,100981,60920.3,44549,89619.8,227.14,3115.35,3798.19,128773,80.84,515.7,31240.2,83712.4,4.45735
42870.8,25187,111549,30442.5,20075,99381.3,59948.6,5303.19,6244.46,145844,72.38,539.1,51740.1,82721.5,4.45943
44803.5,21467,136779,46009.4,19990,150839,80913.5,9404.1,11733.4,162984,56.4,741.6,94139.9,107999,4.46256
22126.3,17513,82799.6,7196.32,5757,81920.8,51724,-21.93,-15.48,0,-22.56,370.8,-22.4,0,4.46465
12527.9,7170,114509,22313.8,15586,93825.2,41278.8,2734.8,2670.73,115607,18.8,378,35288.4,83027.9,4.46465
34303.5,19471,115460,36130.8,25519,92788.5,46388.2,11992.3,14137.1,130971,79.9,486,130414,79206,4.46674
30499.7,12175,164175,35868.4,18402,127740,5342.3,6594.48,8179.03,151847,62.04,199.8,72095.5,122374,4.46778
51802.1,29887,113591,36224.3,25234,94079.3,67838.6,10263.7,12867.8,161614,104.34,794.7,96146.4,81596.6,4.47196
33367.6,20019,109235,33922.6,22615,98304.2,9.84,50.74,2.15,1783.57,58.28,89.1,-15.68,0,4.47717
68478.9,41219,108878,56122.4,34223,107473,7944.16,118.25,186.62,53641.8,163.56,410.4,302.4,77718,4.48657
37778.3,16919,146335,56027.3,30347,120994,198160,12527.6,15226.7,155098,173.9,1826.1,125504,96362.9,4.48761
31444.7,19554,105388,26951.8,19642,89925.2,128617,4979.83,5639.45,152785,62.04,1124.1,49473.8,78457,4.4897
19198.2,11024,114130,34612.2,20432,111019,31355.2,8098.62,10271.8,140420,36.66,360.9,95779.6,87849.4,4.49074
59036.6,32888,117642,73267,44040,109029,122.18,101.91,-43.86,0,100.58,231.3,-70.56,0,4.49179
26432,18162,95377.6,15712,13038,78977.1,27559.4,3225,3995.56,130600,15.04,228.6,31205.4,73002.1,4.49492
23928.1,14323,109485,15318.4,11919,84227.5,42344,4350.31,5304.91,135965,36.66,312.3,49075,86982.6,4.51788
49474.6,29636,109406,38841.8,19620,129742,28419.6,2145.7,2248.04,111696,30.08,334.8,27557.6,75883,4.52518
32960.2,16503,130890,43684.7,20239,141456,66.42,8473.15,10496.3,178672,47.94,243.9,74533.8,103080,4.55858
21828.1,16794,85180.8,11183.2,9623,76161.2,1864.68,2063.14,2865.09,127646,35.72,243.9,20133.1,69098.9,4.56901
38322.2,25327,99162.3,20052.3,15010,87551.4,203.36,6039.78,6982.34,142954,56.4,129.6,48337.5,76529.1,4.57528
38108,24575,101625,27489.7,20546,87684.4,41165.6,6757.88,7596.81,142695,91.18,408.6,65962.4,75047.9,4.57736
47517.4,28757,108290,57309.8,37957,98950.3,79316.1,12095.9,14650.5,163011,161.68,1602,115958,87188.4,4.57841
35730.1,21787,107477,37009.1,25935,93519.4,80.36,82.99,33.97,12794.6,94.94,120.6,86.24,85633.7,4.59093
50971.9,29247,114217,47273.8,36351,85228.4,195.98,208.12,243.38,54811.5,79.9,382.5,109.76,73400.3,4.60554
15628.9,11878,86231.3,12896.1,10174,83070.7,94.3,24.94,-11.18,0,47,41.4,142.24,67549.6,4.60867
28623.7,20118,93244,16127.8,12938,81693.4,32245.7,58.91,100.19,63135.1,44.18,258.3,529.76,68613.3,4.6118
23183.3,13450,112962,36810.6,25610,94198.4,48510.4,5024.55,6266.39,145526,77.08,537.3,53414.5,81259.4,4.61389
38602.9,19369,130615,41694.5,19005,143778,23.78,88.15,153.51,66625.4,93.06,117.9,29.68,40523.1,4.61493
41596.1,23797,114554,26466.3,18869,91923.1,40.18,51.6,63.21,36338,78.96,129.6,8.4,13426.9,4.62746
31348.1,19423,105773,35928.3,24763,95085.3,52.48,68.37,37.41,25275.3,26.32,45.9,35.28,42816.9,4.64624
31733.8,19628,105956,27099.4,20280,87573.2,75.44,60.63,0,0,58.28,102.6,64.4,64931.1,4.64833
42948.5,23866,117937,27267.5,17811,100331,28.7,42.57,39.99,34484,87.42,78.3,21.84,26023.8,4.65564
42214.9,25784,107299,34053,23720,94084.9,51.66,64.07,-8.6,0,100.58,152.1,26.88,47611,4.6692
50533.7,28723,115301,33684,22635,97526.5,13.12,99.76,154.8,85251.9,91.18,81.9,428.4,73304.5,4.67025
54548.2,34222,104461,33164.1,23815,91263.5,54292.2,6066.87,7960.59,141460,48.88,629.1,69841,78478.4,4.67129
49930.3,31977,102331,68537.2,39017,115120,216.48,136.74,123.84,60118.4,71.44,305.1,103.04,67528.3,4.67755
40691.7,19003,140334,40726.9,19030,140256,229.6,147.49,50.31,34345,53.58,132.3,374.64,76249.7,4.67964
55986,29621,123868,37692.1,23381,105649,92.66,95.46,138.03,69052.9,104.34,138.6,248.64,75091.6,4.68277
35365.4,22909,101170,35782.3,24400,96107.8,50.02,63.21,33.97,23683.6,61.1,137.7,29.68,37405.9,4.69738
26070.8,16766,101907,29281.4,21987,87278.1,129928,53.32,131.58,87103.3,63.92,1149.3,19.04,18624,4.72452
14974.4,9131,107476,24131,18070,87517.8,46088.1,4444.05,5508.73,129398,26.32,408.6,48034.6,80556.7,4.72556
17568.6,10230,112549,42508,26306,105900,78.72,75.68,30.1,17303.8,41.36,89.1,61.6,54554.3,4.73391
49602,28999,112098,26329.4,18175,94939.3,191.06,53.75,67.08,41085.6,80.84,102.6,48.72,54117.2,4.74121
13493.2,8487,104194,21356.9,15135,92477.4,28873.8,3070.2,3581.9,137518,-5.64,192.6,33767.4,84095.9,4.75061
33651.8,20022,110149,40524.4,29766,89222.8,89748.2,7836.32,10018.1,140228,25.38,713.7,88744.3,80855.7,4.76104
14132.3,9600,96476.5,17917,15044,78051.6,28.7,1.72,3.87,4877.39,-5.64,78.3,16.8,25022.8,4.77357
35476,20922,111125,29962.8,22702,86496.4,52024.9,6419.04,7330.21,147269,59.22,565.2,64627.4,77369.1,4.78296
38129.7,21726,115017,39974.2,24151,108474,53082.7,6244.46,7801.92,164143,62.04,594.9,67095.8,84582.6,4.80383
27169.8,11423,155878,29540.5,11266,171842,72.16,5779.63,6871.4,162807,86.48,162.9,49177,135062,4.81531
48096.3,33666,93626.8,33103.4,25514,85030.4,2450.98,7868.14,9598.46,141709,29.14,283.5,86971.4,74109.4,4.82053
47429.9,28840,107780,24280.2,18088,87971.4,8.2,57.62,0.86,793.816,58.28,82.8,-14.56,0,4.82053
40378.1,26300,100617,22244.1,17665,82524.3,56519.3,5503.14,6446.56,155153,37.6,487.8,53770.6,77521.9,4.8247
31382.4,20230,101665,22852.6,17722,84508.9,41383.8,5990.76,6983.63,145804,54.52,487.8,50773,75965.9,4.83201
23739.8,13485,115373,31484.7,15181,135919,51.66,8758.67,10275.7,152428,89.3,303.3,72395.7,118424,4.83305
46495.4,29042,104921,63221.2,35326,117287,75.44,19275.2,22553.9,170307,152.28,509.4,169446,103191,4.8341
23165.1,15771,96262,23675.9,17755,87390.7,52181.5,6765.62,8200.96,137457,22.56,428.4,75449.4,75812.6,4.83514
24444.7,12922,123975,49461.6,32122,100913,27.88,51.6,-19.35,0,4.7,128.7,-29.12,0,4.83618
41972.7,26835,102505,27087.1,19203,92442.7,39004.9,6958.26,8461.97,145669,63.92,518.4,62978.2,80993.3,4.84245
49792.4,28023,116447,25634.8,17915,93776.4,46.74,33.54,105.78,43875.9,63.92,200.7,8.96,9952.59,4.84245
36908.9,22387,108048,30144.8,22335,88451.9,241.9,5976.57,7116.93,143160,62.98,132.3,66548.2,79355.5,4.84558
37485.7,20713,118605,41887.2,29165,94123.9,18515.6,6423.34,7446.31,165200,39.48,369,59275.4,82554.3,4.85288
20440,15774,84921.8,17966.2,14035,83892.6,-3.28,15.48,-8.17,0,19.74,40.5,-7.28,0,4.85393
18356.1,10174,118241,15111,10586,93549.2,52443.9,5640.74,6651.67,143632,57.34,423,54056.8,119479,4.86854
25891.6,15051,112739,28779.5,22006,85708.3,60.68,84.28,67.94,24330.7,47,159.3,10.08,12233.4,4.86854
22440.6,13240,111078,30639.3,22920,87608.1,68719.3,6960.41,8706.21,145073,119.38,636.3,74940.9,80835.5,4.86958
16578.1,10978,98967.2,16454.9,12394,87009.1,-4.1,63.64,15.05,11603.7,40.42,40.5,565.6,75034.7,4.8748
23645.3,14031,110442,23734.9,18082,86024.2,42164.4,4284.52,5079.59,141357,58.28,316.8,48532.4,76160.6,4.88837
54145,33221,106813,29798,21333,91540.8,95004.4,92.02,-3.44,0,101.52,812.7,81.76,51030.7,4.88941
54422.2,32446,109925,37770.8,26087,94888.2,75080,9655.65,12240,139603,80.84,741.6,100922,79661.2,4.89776
32748.8,19729,108785,33510.1,24693,88936.9,75.44,45.58,62.35,31432.1,50.76,111.6,129.92,60386.1,4.90506
43726.2,27125,105646,25757.8,18821,89690.5,75066.1,7618.31,9757.56,145865,75.2,708.3,79751.3,77951.6,4.90611
23419.2,15111,101568,27171.5,19455,91529.8,37.72,90.3,122.55,43179.8,78.96,155.7,148.4,79069.5,4.91237
34072.5,23993,93067.8,17423.4,14281,79956.4,-25.42,64.07,93.31,35144.6,47,-5.4,327.04,60204.8,4.91446
33547.5,21739,101135,25046.1,17947,91459.3,62111.7,4819.44,5828.22,150377,78.02,468.9,52877.4,77591.2,4.91863
25031.3,17951,91385,18382.8,15442,78016.6,43241.1,8700.19,10424.5,156693,48.88,545.4,78113.3,73499.4,4.92176
30622.9,18272,109835,27931.7,20848,87803.6,43548.6,6353.25,7240.77,142974,53.58,414,62749.7,77609.3,4.93324
47908.7,23518,133504,44482.5,18787,155172,3.28,9906.34,12018.5,163073,105.28,149.4,87534.7,125664,4.93428
40216.4,25514,103301,40779.4,25495,104825,-3.28,81.27,45.58,21645.9,93.06,117.9,95.76,60929.4,4.93533
32865.7,20890,103106,25174,18410,89614.5,108.24,24.94,61.92,39784.2,31.02,98.1,38.08,28685.2,4.93637
28333.9,19887,93372.1,15967.9,13135,79670.3,42381.7,6471.5,7936.94,154670,16.92,476.1,61453.3,73212.2,4.9395
22803.9,12922,115654,43105.8,28295,99840.2,69733.6,6418.18,7974.35,135180,83.66,703.8,71092,84712.2,4.94263
15734.6,12150,84871,36799.1,22910,105267,52.48,54.18,-0.43,0,81.78,142.2,21.84,34078.7,4.9489
14257.6,7291,128156,27597.1,18470,97921.1,38048,5455.41,6257.36,134409,69.56,378,50895.6,94495.3,4.96142
56979.3,34230,109091,42458.8,26254,105987,93377.5,11235.5,14149.6,149710,83.66,1024.2,120412,85055.8,4.96768
47935.3,28518,110158,46744.9,32426,94475.9,35.26,103.2,73.53,32559.9,91.18,162.9,43.12,38188,4.97603
12486.6,9240,88563,39892.2,32773,79772.2,132.02,307.02,637.26,47784.3,65.8,329.4,127.68,71518.3,4.97916
32474.4,22651,93958,19331.5,14767,85793.3,33926.7,4260.01,5044.33,140376,34.78,297,40298.7,76307.9,4.98542
49135.8,27385,117589,22316.3,15316,95489.8,11531.7,92.45,143.62,32795.4,27.26,185.4,109.76,85633.7,4.98647
42292.6,23086,120059,52138.1,20595,165910,74731.5,13115.9,16314.6,169660,69.56,867.6,114917,133753,4.99168
17796.1,11916,97875.6,35387.1,28216,82192,56.58,3636.51,4517.15,149968,33.84,245.7,37788.8,84902.7,4.99795
33966.1,15615,142555,31124.7,15458,131957,7082.34,45.15,-9.46,0,50.76,107.1,19.04,23107.5,4.99899
19164.6,14551,86315.1,20216.3,13311,99533.8,38.54,36.98,14.62,14300.5,28.2,78.3,19.6,21771.3,5.00003
27195.7,14506,122866,58429.1,32387,118233,84766.7,9715.42,11342.1,154407,92.12,831.6,95627.3,95291.4,5.00108
44135,27540,105027,45265.6,29040,102153,58423.4,9186.52,10848.5,157922,84.6,614.7,86447.2,85066.1,5.00212
47460,28332,109782,28285.1,20024,92573.5,54935.1,5039.6,6552.77,147676,58.28,477,51294.3,80220.1,5.00421
22647.1,14765,100522,38711.4,24768,102430,73787.7,8661.92,10293.8,163503,63.92,729.9,81252.6,92236.1,5.00734
34472.2,21528,104941,32180.9,22984,91759.8,84.46,126.85,52.46,57300.3,73.32,100.8,641.76,65206.8,5.03865
46449.9,29250,104073,40836.8,29074,92050.7,71.34,98.04,132.44,64773,38.54,126.9,313.04,67931.8,5.04491
48733.3,30722,103958,33824.2,24670,89854.1,43746.2,138.46,90.73,39119,118.44,6147,42,44395.4,5.0543
36666.7,23191,103617,24479.5,18500,86718.1,45121.3,7215.83,8338.13,143878,30.08,655.2,63948.6,80072.9,5.07413
33256.3,22627,96322.3,21369.2,16391,85440.3,44130.8,6424.63,7248.08,146835,68.62,505.8,54757.4,73201.9,5.08666
18867.1,14194,87112.5,53442.7,44558,78603.6,136.94,495.36,675.1,54153.4,65.8,355.5,141.12,65129.9,5.13049
11416.3,10839,69026.5,21636.5,19499,72720.2,180.4,101.48,187.05,49831.3,37.6,192.6,539.84,61959.6,5.13571
56042.7,31030,118363,31384.7,21178,97120.9,278.8,705.63,1094.78,130213,87.42,209.7,7062.16,67329.9,5.14301
24808.7,14964,108652,18405.7,13796,87433.8,85.28,38.7,49.45,23483.7,47.94,58.5,80.64,60054.8,5.14614
31063.2,19842,102598,31693.8,21458,96797.8,39.36,61.49,0.43,402.578,41.36,126,55.44,46581,5.15867
38691.8,20790,121968,26668.9,14142,123587,35544.5,5640.74,6332.61,176827,10.34,481.5,46267.2,136670,5.18997
32588.5,21251,100500,36291.6,27511,86452.8,403.44,35.69,43,30967.6,47.94,112.5,155.12,58091.1,5.20354
23153.2,15970,95013.7,13586.6,11086,80318.4,31394.5,3341.1,4447.06,119395,53.58,322.2,31722.3,73084.2,5.22546
13860.7,7450,121930,28458.1,19239,96940.1,36.08,12.9,4.73,5438.34,1.88,72.9,21.84,20159.2,5.23798
37011.8,27663,87684.1,42822.9,31106,90221.8,121088,6991.37,8198.38,133621,113.74,1143.9,71701.3,84773.9,5.24111
28634.2,17610,106563,26116.2,20359,84068.5,27.88,67.94,12.9,16908.3,46.06,95.4,50.4,46521.3,5.24946
32886,18909,113978,31702.8,23245,89381.7,45.92,29.67,21.07,9724.25,49.82,68.4,71.12,58261.5,5.25259
34659.1,22372,101530,16476.3,12016,89862.5,92171.3,8659.77,9865.06,148318,73.32,939.6,74980.1,80810,5.25885
31530.8,22516,91774.9,14088.4,10944,84365.8,24.6,28.81,-4.73,0,50.76,35.1,101.92,55661.9,5.26303
14106.4,8550,108126,32651.6,22606,94658.7,1461.24,47.3,80.41,22329.4,47,59.4,66.08,48118,5.26825
50745.8,28214,117873,31698.7,22910,90676.9,47.56,95.03,50.31,27941.7,63.92,209.7,68.88,50156.9,5.26929
18013.8,10586,111520,32066.1,20919,100458,37900.4,85.57,134.59,47422,76.14,267.3,47.6,79987.5,5.27242
57182.3,34347,109107,46079.9,28299,106714,527.26,13301.2,16124.6,163683,82.72,415.8,134724,86339.9,5.27242
24392.9,13746,116297,43490.3,32318,88191.8,86.1,4936.4,6133.09,158995,57.34,299.7,43398.3,83617.1,5.27555
14977.2,11809,83118.5,45714.2,39445,75952,158.26,654.46,1323.54,61170.3,36.66,560.7,126,43690.7,5.27555
11664.1,8318,91899.3,19213.4,13539,93003.2,74.62,4705.06,4957.47,160204,25.38,94.5,42440.2,80472.1,5.2766
50584.8,28714,115453,44056.1,28910,99870.8,70805.4,10043.1,12626.5,175838,117.5,795.6,87006.6,83983.6,5.2766
30620.1,16994,118084,30730.3,23310,86398.2,55103.2,62.35,54.61,54226.1,79.9,410.4,68.88,41037.4,5.27764
59508.4,32581,119700,60611.1,35777,111027,45.1,146.63,93.74,43881,122.2,259.2,48.16,26084.4,5.27973
21092.4,11197,123454,31902.9,18109,115456,83.64,54.18,19.35,23926.8,47.94,87.3,120.4,82193.1,5.28808
42475.3,28278,98439.1,21017.4,16686,82548.1,121.36,5922.82,7024.91,139892,94.94,235.8,64321.6,74076.2,5.29225
21287.7,12614,110600,39788.9,24474,106546,64.78,7898.67,9579.11,148411,37.6,191.7,80137.1,86983.1,5.29225
30002.7,21092,93222.9,16919.9,12656,87615.5,41205.8,4777.73,5724.59,137172,31.02,333,47535,75598.3,5.29434
35757.4,21868,107161,36950.8,22440,107915,67330.2,9084.61,10978.3,165778,111.86,766.8,74222.4,87083.8,5.29747
