"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
36544.9,27091,88406,17050.3,12987,86040.3,4.92,2395.1,2804.46,170337,82.72,4128.3,23908.6,75160.8,4.11569
31781.4,20942,99456.9,20127.7,15850,83223.4,-2.46,1494.25,3407.75,60326.9,61.1,2410.2,-1.68,0,4.11569
35558.6,21635,107713,19932.6,14831,88079,36.9,1514.89,3925.47,70021.7,93.06,2946.6,25.76,35919.3,4.11787
34400.1,17046,132257,29203.5,12538,152646,40.18,663.06,1321.39,64916.5,78.02,4945.5,13.44,15186.3,4.11787
24901.8,13902,117391,32730.3,24407,87885.2,15.58,982.55,2584.3,67154.9,67.68,4806.9,38.64,72351.7,4.11896
46603.2,24033,127083,35922.6,24685,95370.5,59.86,2021,4800.95,65290.5,104.34,5683.5,62.16,52905.4,4.12005
41733.3,28935,94523.4,33746.3,26551,83296.2,20.5,635.54,989.43,47330.9,95.88,5763.6,28.56,43528.1,4.12005
39338.6,24559,104976,27772.6,20274,89775.3,4.92,1129.18,2132.8,69922.6,139.12,5850.9,55.44,67283.6,4.12005
37622.2,23839,103428,21221.6,15458,89971.5,37.72,1912.64,4732.58,66428.4,104.34,5779.8,36.4,62776.6,4.12441
24661,15446,104634,22074.4,16766,86285.8,9.02,2168.06,4917.91,61578.2,50.76,957.6,43.12,48722.6,4.1255
35030.8,24423,94000.7,14737.9,11215,86122.2,23.78,3345.83,7431.69,63790.9,77.08,3248.1,44.24,49140.9,4.12768
32996.6,20658,104679,24604.9,18202,88589.6,79881.1,1438.35,3366.04,63426.3,46.06,690.3,6.16,6511.32,4.12877
46830.7,25763,119128,37230.5,25767,94692.3,36.08,3083.53,7025.77,69406.2,124.08,6056.1,16.24,22644.8,4.12877
37844.8,22779,108881,30693.4,20646,97429.2,36.9,2706.42,6430.65,71057,93.06,4392,8.96,17270.7,4.12986
48276.2,29520,107176,39900.4,26656,98098.4,35.26,2829.4,6523.53,70166.8,144.76,8847.9,3.92,4281.69,4.12986
38730.3,22582,112401,23793.9,16978,91845.9,-8.2,1891.57,4266.03,62253.1,106.22,4548.6,36.4,41129.5,4.13095
27932.1,18781,97468.6,32057.9,20605,101963,34.44,3451.18,7959.3,69484.6,150.4,7525.8,112.56,76841,4.13313
14876.4,8939,109066,20219.6,14767,89734.5,-6.56,1952.63,4827.18,68371.3,62.04,3339.9,6.72,12953,4.13422
39969.3,24183,108317,16468.9,11791,91536.3,68588.1,3820.12,4442.33,148917,60.16,620.1,35953.7,76833.7,4.13749
31500,21787,94753,13309.4,10811,80681.4,41.82,1399.22,3215.54,63188.5,53.58,1787.4,35.84,43496.5,4.14076
57267,35383,106069,31958.7,20895,100237,50.84,199.09,287.67,75110.5,129.72,4205.7,1108.8,80117.2,4.14403
15995,12519,83732.6,12139.3,10635,74805.8,5.74,506.97,1414.27,55202.9,48.88,2134.8,6.16,9388.41,4.14512
30496.9,21810,91638.9,15752.2,12906,79988.9,41.82,2831.55,6673.6,59569.7,123.14,9790.2,30.24,43082.8,4.14621
43947.4,28108,102467,24184.3,18648,84992.5,44.28,1881.25,4320.21,67831.6,109.98,6543,147.84,75107.3,4.15167
42763.7,28618,97930,18543.5,13779,88196.9,34.44,2374.46,5728.89,57189.4,105.28,4286.7,17.36,20685.5,4.15167
31000.9,19555,103895,17305.3,12511,90649.7,8.2,2550.33,5772.32,66100.8,111.86,3672,49.84,41345.8,4.15276
36770.3,23771,101375,17126.5,13590,82590.4,17.22,1098.65,2770.92,53536.3,79.9,4100.4,-0.56,0,4.15385
32107.6,21646,97209.8,13999,10919,84022.4,-7.38,1283.98,2788.98,68973.1,78.02,3499.2,-2.8,0,4.15385
32130.7,21315,98790.4,25429,19559,85204.6,16.4,801.95,2141.4,53749.1,65.8,4150.8,8.4,11712.8,4.15603
41997.2,25157,109406,25511,18533,90211.5,47.56,2820.8,3451.18,148507,129.72,7012.8,28747,76680.6,4.15712
44642.5,29614,98794.2,17017.5,12583,88632,24.6,2629.45,6476.23,67050,134.42,6827.4,20.72,38797.3,4.15821
19412.4,11657,109137,22535.2,16857,87611.6,30.34,55.47,88.15,31568.3,74.26,3405.6,11.2,20389,4.15821
39706.8,24467,106357,29677.4,22007,88378.3,36.08,2168.92,5608.06,64774.4,94,4197.6,17.36,18058.8,4.16039
39045.3,26300,97295.6,24139.2,17516,90316.5,-3.28,3956.86,9177.49,62495.4,50.76,2686.5,114.24,77183.8,4.16039
37005.5,22530,107643,20832.9,14542,93887.1,8.2,2760.17,6554.06,62631.5,71.44,3300.3,49.28,34357.6,4.16257
18463.9,10931,110699,28959.1,19743,96128.5,18.86,2056.69,4658.19,72911.2,93.06,5219.1,89.04,52570.5,4.16693
32807.6,22643,94955.6,14626.3,11607,82583.9,27.06,2140.11,2116.89,137223,94,3448.8,23137.5,74159.6,4.16802
35793.8,23162,101277,22948.5,17415,86359.7,58.22,3126.53,7193.04,60849.8,99.64,4271.4,30.24,36032.9,4.17347
30220.4,16691,118658,25715.2,18387,91655.6,30.34,2077.76,4846.53,66323.3,62.98,4584.6,-7.84,0,4.17565
67298.7,37930,116280,51069.6,31194,107293,47.56,2129.79,4762.68,71099.5,254.74,23879.7,91.28,68760.1,4.17674
34813.1,21112,108067,26486.8,19992,86826.8,54.12,2911.96,5026.27,85514.5,79.9,3101.4,13650,78823.4,4.17892
27304.2,18048,99147.2,21787.4,17000,83991.7,19.68,1363.1,3125.24,61877.9,115.62,3960,21.84,23855.1,4.18001
20918.8,14293,95916.5,27142.8,21797,81609,83.64,1364.39,3081.81,64342,49.82,3799.8,31.36,36056.3,4.18328
36035.3,23271,101483,15389.8,11495,87741,19.68,2297.49,5499.7,66243,107.16,6562.8,43.12,31054,4.18437
29189.3,19926,96002.7,22013.7,17626,81850.2,2.46,8172.15,10078.3,140471,140.06,12815.1,80927.8,72715,4.18764
27059.9,17419,101808,12933,10198,83112.3,18.04,993.73,2492.71,75560.7,43.24,3611.7,-5.6,0,4.18873
34374.9,16768,134351,34700.8,15748,144409,62.32,1760.85,1996.92,133814,125.96,6717.6,14458.1,75081.2,4.18982
29497.3,19754,97860.4,25293.7,19902,83290.6,12.3,6628.02,7976.93,141062,31.02,208.8,71769.6,77473.5,4.19091
29997.8,20591,95475.5,14642.7,10578,90719.1,31.98,1989.61,4961.34,61968.1,76.14,3144.6,-5.04,0,4.19637
31708.6,20751,100142,14641.9,11231,85439.7,32.8,1280.11,2918.84,59425,88.36,2924.1,11.2,21588.3,4.19637
36941.8,24974,96941.5,14194.2,11246,82716.6,8.2,2019.28,5028.42,57855.1,83.66,3960.9,34.72,27414.6,4.19637
18943.4,11274,110118,13575.1,10510,84648.7,38.54,2387.79,5276.1,65093.1,60.16,3246.3,8.4,10009.1,4.19964
26939.5,18729,94266,13095.4,10441,82197.1,45.92,1611.64,3690.69,61249.2,51.7,3153.6,19.04,34661.3,4.20073
41830.6,29722,92235,20288.4,15863,83819.2,14.76,1585.84,3707.89,58823.6,85.54,4722.3,63.84,40619.6,4.20291
31284.4,20671,99185.1,20353.2,14930,89341.5,45.1,1407.39,3548.79,61494.8,125.02,6106.5,45.36,45041.1,4.20727
34143.9,24388,91752.3,13744.8,11316,79602.5,31.98,2095.39,4611.75,57047.1,77.08,3522.6,30.8,50462.7,4.20727
28879.2,19610,96513.4,13987.6,10755,85233.7,19.68,2115.17,5111.84,68327.5,44.18,2831.4,31.92,38034.7,4.20945
25865.7,15399,110081,27505.3,20079,89774.6,22.96,1039.31,2369.3,59652.1,91.18,7232.4,16.24,18039.1,4.20945
49921.2,29910,109383,21749.7,15542,91711.9,49.2,3099.01,7041.68,67212.9,104.34,4963.5,52.64,46619.1,4.21381
21639.8,12139,116829,22076,15158,95446.3,6.56,3651.13,8232.35,72966.6,126.9,11190.6,54.88,71932.3,4.2149
30221.8,19920,99428.5,13552.1,10464,84877,-3.28,1644.32,3602.54,64613,70.5,4193.1,11.2,16681.9,4.2149
36818.6,24923,96815.9,14227,10838,86028.9,7.38,1913.5,4602.72,63344,92.12,3708.9,22.4,38631.8,4.21817
21126.7,10270,134816,40581.8,25955,102468,54.94,2307.38,5612.79,72537.9,100.58,4829.4,83.44,65883.4,4.21926
30744,17475,115298,24710.7,17707,91457.6,57.4,1738.49,3969.33,71269.6,49.82,3265.2,78.4,65038.3,4.22253
16089.5,11008,95788.7,26003.8,17456,97627.6,45.92,1750.1,4099.62,65883.5,139.12,8135.1,25.2,37534.3,4.22362
15129.1,8978,110437,22613.1,16546,89567,4.1,1125.31,2683.2,66658.9,52.64,2903.4,45.92,48538.9,4.22471
34372.8,21307,105724,21033.8,15606,88329.7,15.58,2448.85,6422.91,62844.4,62.04,2810.7,21.28,36700.2,4.22471
28700.7,19658,95682.6,14778.9,11315,85598.5,13.12,1247,2904.65,63644,38.54,90,29.12,34698.3,4.2258
38856.3,25513,99811.3,23792.3,16516,94408.6,8.2,2579.57,6450.86,71679.1,115.62,4990.5,40.32,41287.7,4.2258
35827.4,24631,95326.4,15659.5,11691,87782.4,22.14,1673.99,3752.61,67600.6,63.92,5077.8,7.28,8086.48,4.22689
53270,29290,119191,50684.2,34430,96475.2,57.4,1667.11,3748.31,70366.4,156.04,9738.9,17.36,29171.9,4.22907
23734.2,15584,99810.4,22089.2,16736,86498.3,5.74,211.56,456.66,75195.1,23.5,1217.7,4.48,4893.35,4.23016
15197,9026,110342,24626.2,17246,93581.4,24.6,1713.98,4490.92,75369.3,50.76,3322.8,8.4,11967.4,4.23125
21233.1,12270,113409,37165.7,26378,92337.9,37.72,997.6,2408,63684.7,63.92,4760.1,30.8,57671.7,4.23125
12185.6,7308,109277,25098.6,18428,89258.7,40.18,2669.87,6173.51,62186.8,3.76,156.6,61.6,49839.7,4.23343
41777.4,25013,109460,28156.3,20465,90166.3,56.58,1569.93,3482.57,56873.6,56.4,238.5,38.08,43782.7,4.23998
45099.6,29608,99826,23942.4,18047,86944.4,18.04,1377.29,3499.34,54577,98.7,5237.1,16.24,24188.7,4.24543
38290,25710,97603,19309.4,14535,87062.8,82191.1,3924.61,4702.05,158271,76.14,794.7,41575,76186.5,4.24543
34199.2,22738,98569.8,14461.5,11190,84696.2,-5.74,1781.92,4226.47,64686.1,47.94,2734.2,5.04,5327.44,4.24543
11946.9,7088,110462,28114.5,19728,93395.8,27.88,1153.26,2824.67,78773.4,78.02,3674.7,-2.8,0,4.24652
24054.1,13647,115513,32295.7,25867,81823.6,22.14,2017.13,2236,157230,50.76,4088.7,17367.3,79007.5,4.24761
22142.4,15193,95512.7,14867.4,11433,85222.7,-12.3,1191.96,2701.69,65820.8,31.02,2038.5,22.4,28230.9,4.24979
26812.8,17366,101186,13644,10326,86594.2,3.28,1076.72,2440.68,57619.7,64.86,2987.1,18.48,28835.8,4.24979
26044.2,17102,99803.1,15545.6,11827,86141.4,0.82,1455.98,3006.99,62860,63.92,2788.2,8.96,16777.2,4.24979
20246.8,10382,127807,33452.7,20542,106726,-7.38,1647.33,3916.87,76329.5,116.56,8116.2,-5.6,0,4.25524
32543.7,21793,97865.5,18712.4,14373,85322.2,29.52,1376.43,3210.81,65207.2,73.32,3420.9,24.64,35884.6,4.25633
38076.5,25252,98819.2,21724.3,16996,83768,53.3,1782.78,3981.8,64559.9,78.96,5024.7,17.36,28442.6,4.26287
31391.5,20155,102073,20974,15206,90395.2,20.5,2987.64,3312.29,153085,86.48,5829.3,33054.6,75801.8,4.26287
15148,8423,117861,23690.6,16611,93467.5,59991.2,3073.21,3543.2,129652,23.5,553.5,33814.5,87236.4,4.26396
38350.2,24746,101565,25855.4,18906,89625.6,17.22,1486.08,3278.75,66340.3,28.2,3943.8,7.28,6719.75,4.26505
21286.3,12796,109020,13247.1,10632,81655.6,12.3,1363.53,3107.61,64185.4,37.6,2101.5,20.16,26963.4,4.26505
14534.8,7856,121252,33639.7,21936,100502,36.9,2237.29,5614.08,73291.7,91.18,4169.7,9.52,14179.6,4.26614
46433.8,28203,107899,23358.5,16587,92290.6,-16.4,3924.61,8381.56,66005,109.98,5222.7,267.12,66816.7,4.26941
15519,10028,101421,17429.1,13692,83423.4,21.32,1422.44,3244.78,69927.6,16.92,1847.7,5.04,10009.1,4.2705
26889.1,19226,91657.3,13643.2,10963,81557.8,14.76,921.92,2287.17,47934.8,51.7,2279.7,4.48,5338.2,4.27159
20624.8,16179,83544.5,15518.5,11499,88444.2,12.3,788.19,2011.54,57642.5,11.28,2812.5,10.64,14836.2,4.27159
33243.7,19543,111480,24849.3,18047,90237.9,29.52,2056.26,2234.71,135230,61.1,2736,17546.5,78487.9,4.27159
34998.6,23503,97590.4,13256.9,10363,83837.4,33.62,1594.87,3544.06,63721.1,49.82,2650.5,13.44,23179.1,4.27268
16504.6,7807,138548,43520.7,22975,124142,57.4,2706.42,6373.03,74502.8,113.74,5808.6,271.6,78759.2,4.27377
39398.8,25537,101110,32243.2,23141,91313.8,17.22,43,15.05,8018.84,84.6,6212.7,31.36,33692,4.27595
31206,20922,97749.6,16632.1,12887,84581.3,50.02,28.81,39.99,29447,46.06,3897.9,5.6,9410.3,4.27813
37828,25634,96711.2,15225.8,11622,85857.5,52931,3563.41,4287.1,140902,67.68,591.3,37663.4,75478.7,4.27813
33709.2,23018,95975.6,15794,12343,83859.4,-9.84,1284.84,2867.24,58849.8,69.56,2339.1,13.44,16014.6,4.28031
52285.1,32807,104446,29597.1,20407,95049.5,9.02,107.07,245.1,42607.1,78.96,6380.1,119.28,73057.3,4.2825
39209.1,24588,104507,21047.8,15916,86666.6,11.48,2395.1,6074.18,65613.6,80.84,5729.4,32.48,64503.3,4.28359
29392.3,20322,94786.6,14107.3,10846,85242,14.76,27.52,1.72,2300.45,54.52,3044.7,44.8,37641.2,4.28795
21041.3,15620,88281.9,14407.4,11588,81481.1,12.3,2354.68,5461,59648.7,76.14,6160.5,28.56,46792.7,4.28904
28795.2,19703,95778.4,13329.9,10523,83017.2,11.48,1410.83,3065.04,55321,61.1,3571.2,50.96,44529.5,4.28904
13213.2,7307,118508,25160.9,17734,92982,36.9,1121.44,2715.45,67562.5,61.1,4512.6,17.92,21748.2,4.29449
23077.6,13962,108324,14757.5,10659,90735.5,26.24,973.95,2327.59,69116.9,50.76,4093.2,11.2,18820.6,4.29449
18652.9,14127,86531.9,14799.4,12402,78204.4,47459.1,2826.39,3344.54,137164,34.78,629.1,30891.8,71888.6,4.29776
18870.6,12458,99269.8,27257.6,20682,86372.5,30.34,1213.46,3017.74,68126.3,69.56,4917.6,24.64,41405.3,4.29994
33238.1,21119,103144,12838.7,9922,84801.4,4.92,1858.03,4520.59,59371,99.64,4575.6,7.84,15111.8,4.3043
17905.3,11355,103341,16933,13206,84031.6,5.74,945.57,2388.22,51586.8,66.74,4621.5,14.56,25110.6,4.30539
46673.9,29839,102511,26119.5,20402,83901.8,-0.82,2263.09,5138.93,65804,46.06,4266.9,4.48,8635.33,4.30539
33253.5,18859,115558,24349.1,16982,93966.6,-1.64,1974.99,4712.8,60798.8,71.44,4041.9,14,18350.1,4.30757
15453.9,10073,100545,17335.6,12973,87574.7,51619,46.87,18.06,15994.3,52.64,405.9,42,86016,4.31084
20972,13410,102492,25563.5,20098,83358,62535.7,1541.55,3688.97,54487.3,46.06,501.3,42.56,44987.3,4.31193
25148.9,17611,93586.9,14343.4,10934,85971.4,10.66,1325.26,3195.33,54718.9,65.8,2814.3,432.88,64769.9,4.3152
30604,18598,107843,15444.7,11918,84929,50.84,2479.81,6493,63844.8,76.14,3141,46.48,52519.2,4.31629
17857,10922,107149,20635.3,13982,96721.1,7.38,1124.45,2510.77,58871.5,66.74,4845.6,279.44,69632.6,4.31847
33229.7,22336,97499.2,24131,18504,85465.1,7.38,2376.18,5545.71,62244.2,89.3,4880.7,23.52,35032,4.32174
28509.6,18602,100441,12988.8,10295,82684.2,8.2,25.8,30.53,20416.5,44.18,2932.2,30.8,51756.6,4.32174
22845.9,13381,111892,27966.1,20889,87739.3,13.94,32.68,3.01,2144.17,77.08,7857,40.32,64449.1,4.32283
17363.5,10986,103580,14804.3,12170,79721.7,16.4,686.28,1380.3,55735.9,75.2,2142.9,19.6,32936,4.3272
37520.7,25632,95933.1,21225.7,15572,89330,313.24,164.69,242.09,43827.7,94,3073.5,213.36,68543,4.3272
32056.5,16445,127750,43577.3,25936,110113,45.92,116.1,145.77,40479.6,90.24,244.8,17.36,35553.3,4.32829
24926.3,15342,106477,22153.9,16862,86103.7,44.28,2768.34,3563.41,129668,43.24,3896.1,28468.7,76454.8,4.33156
53997.3,32348,109397,29470,20552,93973.6,37.72,3467.09,3688.11,144129,120.32,5854.5,31210.5,78185.5,4.33374
35245.7,22831,101172,18126.1,13851,85763.6,27.06,1743.22,3905.26,57153.9,35.72,2122.2,-1.12,0,4.33483
31220,18317,111701,19179.8,12784,98323.5,18.04,1610.35,3319.17,63603.8,76.14,4054.5,0.56,1146.88,4.33483
16086.7,8822,119503,27146.1,18490,96216.7,45.92,1454.26,3472.25,75726.2,71.44,3593.7,10.64,12022.5,4.33592
13273.4,8623,100880,21818.6,15874,90078.2,24.6,1586.27,3867.42,64020,39.48,2799.9,15.12,18350.1,4.33701
47247.9,30286,102240,24913.2,18186,89778.6,60.68,48.16,20.21,10595.9,69.56,4527.9,30.24,38859,4.34028
47353.6,26984,115008,32751.6,22312,96199.8,46.74,1283.98,2533.13,64470.4,124.08,6643.8,75.6,58288.5,4.34464
29960.7,18187,107962,19544.7,14859,86202.4,13.94,1344.61,3038.38,71472.8,95.88,3629.7,33.04,40098.3,4.34573
32243.4,21695,97400.5,13185.6,9810,88086.8,54.12,1437.92,3588.78,66987.8,64.86,4297.5,6.16,10623.7,4.349
53071.2,28876,120449,49104.1,31484,102213,37.72,3326.05,3940.09,137277,125.96,6045.3,33835.2,85177.4,4.35009
24913.7,14467,112860,26414.7,18731,92419.6,25.42,1631.42,3867.85,66952.8,118.44,6975.9,33.6,46851.3,4.35118
33200.3,23978,90742.1,10970.8,8915,80648.5,1.64,2099.26,5010.36,64714,15.04,1774.8,20.16,18608.5,4.35227
24939.6,16650,98164.7,16051.5,11047,95225,21.32,12.9,-42.14,0,74.26,3731.4,-21.84,0,4.35336
28200.9,19036,97088.4,18591,14213,85723.1,13.94,1227.65,2701.26,65372.9,43.24,3593.7,10.64,14230.7,4.35336
27519.8,19685,91619.9,11515.3,9073,83176.9,50732.6,3279.61,3878.6,142642,33.84,533.7,28073.4,73448.7,4.35445
15602.3,10247,99786.5,16754.2,12703,86436.8,30.34,1544.56,4034.69,70361.2,24.44,2679.3,-1.68,0,4.35554
42052.5,24832,110984,18890.3,14460,85615.3,13.94,3237.04,3780.99,125718,96.82,5271.3,32857.4,76089.9,4.35554
42743.4,26855,104309,16926.4,12299,90193.6,35.26,2143.98,4939.84,64669.9,84.6,3112.2,34.16,37944.2,4.35663
29253,19435,98642.9,17015,12726,87623.4,48753.1,4427.71,5258.47,138791,44.18,490.5,39693.4,74704,4.35772
15582.7,10338,98783.9,16824.8,12802,86129.3,18.86,27.09,-3.87,0,57.34,3883.5,22.96,32711,4.36208
20866.3,13599,100558,26814.8,18779,93579.9,21.32,25.8,4.3,4025.78,58.28,4318.2,-2.8,0,4.36317
21707,16414,86669.3,15042.9,12542,78604,67.24,1907.91,2501.74,99305.9,103.4,7926.3,22527.1,72700.9,4.36426
24340.4,16922,94266.2,13607.1,11162,79891.9,31.98,678.54,1622.82,64889,58.28,3140.1,-5.6,0,4.36535
36196.3,22641,104773,25668.5,17961,93658.9,3.28,2170.64,5015.95,66936.5,150.4,11322,33.6,36098.5,4.36972
24521.7,14153,113549,28525.3,18761,99644.8,18.04,68.8,12.04,14090.2,86.48,7248.6,14,17644.3,4.37081
38322.2,25918,96901.1,16795.2,12890,85391.2,54.12,1602.18,3841.62,67624.1,49.82,4036.5,1.12,3863.17,4.37081
36281.7,20953,113481,21737.4,15961,89253.9,36.9,3364.75,3690.69,147304,91.18,5067.9,30064.7,79231.2,4.3719
58881.9,31403,122883,60387.3,26171,151218,54.94,6374.32,14658.3,83331.4,195.52,12203.1,99.12,75534.1,4.3719
24616.2,15915,101366,14380.3,12043,78255.4,34.44,734.01,1542.84,48425.1,69.56,2195.1,3.36,5794.76,4.37299
30221.1,18234,108620,23962,15571,100853,214.84,2948.51,6647.37,85053.1,94,4744.8,79.52,59901.4,4.37299
34519.8,23687,95507.6,20182.7,16127,82017.2,-6.56,1198.41,2556.78,63182.9,67.68,4370.4,20.72,31579.2,4.37408
29414,18031,106909,19861.2,14459,90021.8,9.84,2094.96,4588.96,65750.3,48.88,107.1,33.6,57947.6,4.37408
18045.3,11630,101687,18291.7,13367,89681.1,10.66,1529.51,3649.41,58763.6,57.34,3750.3,31.36,58720.3,4.37517
38957.1,22356,114202,17317.6,12067,94052,53.3,2256.21,2864.66,142442,101.52,4502.7,25449.8,77102.2,4.37735
50952.3,34190,97666.3,16837.1,12583,87692.4,1.64,2816.93,6870.97,63926.2,98.7,5858.1,25.2,32382.5,4.37844
37724.4,25622,96491.5,21083.8,15766,87641.2,-16.4,2608.81,6053.11,67707.2,87.42,6336.9,31.92,28269,4.37953
60329.5,35186,112367,29524.9,20578,94029.8,119.72,2005.09,4628.09,62267.8,109.98,8144.1,171.92,59299.7,4.38062
15150.1,9507,104436,24973.9,16907,96805.5,12.3,1531.66,3397.43,71135.5,65.8,4029.3,10.64,14836.2,4.3828
30455.6,18699,106740,25884.9,18902,89746.9,14.76,2043.36,4770.42,73717.1,112.8,9288.9,24.64,47494.3,4.38389
38283.7,25055,100138,15003.5,11147,88209.6,28.7,2064.43,5589.57,64961.5,63.92,2735.1,40.32,37748.7,4.38607
27967.8,19167,95627.8,13320.1,10450,83535.4,9.02,2648.37,5929.27,60573.8,66.74,3642.3,34.72,66923.8,4.38716
27357.4,17566,102066,14609.1,11059,86574.1,18.04,1136.92,2945.93,63886.3,52.64,2354.4,15.12,28311.6,4.38716
28695.1,19090,98510.3,28112.9,20798,88585.7,39.36,3985.67,4506.83,163363,109.98,5229.9,32136.2,78078,4.38934
69584.2,37971,120099,41237.8,24667,109562,44.28,3165.23,7117.36,72126.7,221.84,9919.8,106.96,73786.6,4.39043
12936.7,10046,84393.8,23466.8,16174,95085.8,26.24,1629.7,4170.14,73863.3,49.82,4174.2,11.76,40563.3,4.39152
41576.5,27051,100727,27459.3,20342,88466,20.5,2887.02,7094.14,64047.6,53.58,5333.4,7.84,15111.8,4.39261
12432.7,7908,103034,20754.2,15460,87978.5,12.3,1241.41,2790.27,61219.7,42.3,2967.3,5.6,9175.04,4.3937
40628,25847,103014,24668.1,17811,90766.7,499.38,2826.39,6702.84,64334.7,20.68,3468.6,323.68,61131.7,4.39697
43540.7,26506,107654,30182.6,22167,89233.7,28.7,3063.75,3414.2,158690,40.42,2628,25522.6,78223.2,4.39697
23265.9,14106,108093,23821,17223,90642.3,12.3,1580.25,3419.36,68993.6,34.78,3350.7,-11.76,0,4.39915
26903.8,19047,92569.3,13143.8,10643,80935,-18.86,1210.88,2878.85,53296.1,47.94,2756.7,-13.44,0,4.40133
61686.8,35518,113821,38463.7,26259,95996,-4.1,2300.93,5201.71,68111.8,157.92,6998.4,14.56,27263,4.40242
36915.2,25379,95325.8,12147.5,9899,80422,37.72,1458.13,4240.66,58165.7,41.36,1949.4,-24.64,0,4.40351
24955.7,15998,102231,14793.6,11335,85532.8,36.08,911.6,1730.32,51591.6,31.96,1500.3,-15.12,0,4.40351
41050.8,25798,104283,20075.2,14310,91939.3,33.62,2150,4944.14,70149.2,92.12,4308.3,26.88,41943,4.40569
32125.8,21899,96141.2,16839.5,13167,83815.2,47.56,3087.4,7310,59622.7,95.88,4212.9,21.84,42097.2,4.40569
17578.4,9785,117733,30308.8,20861,95216.9,-11.48,1592.72,4103.92,74317.4,66.74,4769.1,48.16,65754.5,4.40678
31527.3,18427,112127,25449.5,19003,87768.2,15.58,642.85,1547.14,62014.3,77.08,4400.1,5.6,6796.33,4.40896
12741.4,7383,113100,25976,17415,97752.5,3.28,1452.11,3699.72,76632.4,47,4006.8,17.36,19283.1,4.41223
33376,22829,95813.6,16946.9,13069,84982.4,22.14,2040.35,4622.07,63014.8,36.66,3492.9,6.72,13762.6,4.41332
33453,22601,97003.5,13293,9629,90473.7,14.76,1449.96,3587.06,61171.4,53.58,3266.1,11.2,22937.6,4.41332
34391,23676,95195.5,15595.6,11713,87259.6,11.48,2518.94,5735.34,60899.4,33.84,4042.8,33.6,66727.6,4.41442
54275.2,32762,108570,31390.4,22170,92792.2,38.54,121.69,101.05,67575.6,73.32,164.7,93.52,59504.1,4.41442
18109.7,10703,110888,27096.1,18847,94220.2,76.26,68.8,4.73,4365.99,81.78,2729.7,29.68,57209.1,4.41551
19539.8,11583,110555,30304.7,20427,97226.8,53.3,65.36,58.05,31969.5,61.1,3958.2,24.64,42494.9,4.41551
47687.5,29538,105804,21354.4,15266,91673.3,42.64,1845.13,4374.82,64011.7,128.78,8051.4,82.32,57392.8,4.41769
46524.8,27450,111076,29277.3,20974,91480.7,36.9,3868.71,4546.39,140015,83.66,4958.1,38188.1,76847.6,4.42205
46318.3,29733,102092,22023.6,16165,89287.7,22.14,35.69,4.73,4428.36,100.58,5337.9,67.76,60831.8,4.42423
14408.1,9025,104626,21472.5,16237,86667.7,-18.86,2507.76,5749.1,65400.6,76.14,3842.1,6.16,8971.15,4.42532
17805.2,10229,114076,27453.6,18689,96270.5,36.08,2748.99,3246.93,122294,72.38,3807,27883.5,79172.2,4.42532
20368.6,13153,101488,14615.7,11397,84044.3,-1.64,1.29,-3.01,0,40.42,99.9,42,35746.9,4.42859
23350.6,13746,111327,24329.4,18170,87751.9,-5.74,2811.77,3141.58,155975,73.32,4716.9,28561.7,77636.6,4.42968
24144.4,16679,94869.4,13967.9,10875,84174.6,239.44,1114.56,2406.28,53150.6,70.5,2272.5,123.2,47216.6,4.42968
42531.3,25798,108044,21786.6,15902,89787.8,1.64,381.41,818.72,63422.7,67.68,5966.1,12.88,14553.5,4.43731
26310.2,19627,87851.7,16251.6,12742,83586.9,2.46,1548.43,3618.02,57959.1,45.12,3192.3,-17.92,0,4.44058
33651.1,22663,97311,23871,17331,90266.6,38.54,977.39,2442.83,62390.2,87.42,3386.7,58.24,41943,4.44058
40488.7,25215,105234,40736,25730,103757,31.16,1925.97,4156.81,73251.1,125.02,6247.8,58.8,39321.6,4.44276
54498.5,28143,126909,37682.3,19554,126294,57.4,4862.01,12203.8,73086.9,98.7,6389.1,81.76,62304.9,4.44276
35013.3,22749,100867,24098.2,17449,90509.3,42.64,68.8,98.04,38473.9,85.54,5163.3,55.44,43253.8,4.44385
33569.9,15150,145217,25834.1,11271,150214,9.84,2406.28,5718.57,91541.8,124.08,11124.9,24.64,31662.9,4.44385
23743.3,15927,97698.3,15934.2,12495,83574.7,7.38,3101.16,3732.83,160206,50.76,4800.6,26880,76369.2,4.44603
17965.5,12345,95373.6,16778,13405,82026.4,17.22,1454.69,3517.83,62326.2,31.96,2521.8,0,0,4.44821
43318.1,28891,98262.3,20348.3,15766,84583.7,40.18,2730.5,6473.22,64404,58.28,2261.7,14.56,25110.6,4.44821
20601,13638,98996,16422.1,12990,82851.5,11.48,474.72,966.64,53960.6,56.4,1570.5,13.44,20971.5,4.4493
17087,8963,124937,32271.9,21079,100336,23.78,29.67,11.18,9901.25,54.52,5155.2,21.84,30453.3,4.45148
47155.5,31227,98965.1,21821,15526,92107.6,4.92,3344.54,3955.57,151864,109.98,7035.3,30554.2,78593.2,4.45148
16695,12278,89112.5,17037.1,13226,84420.5,221.4,856.56,2248.47,56028.8,54.52,2844.9,-5.6,0,4.45366
