"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
576804,301402,125,311314,189664,116,83,81,0,11,90,0,76,104,0,10,41,0,79,64,0,0.00991263
353240,272148,96,139818,107360,91,122,58,0,6,67,0,51,72,0,5294,4207,37,2,70,0,0.00991263
475658,342795,111,150332,110201,99,64,61,0,-19,36,0,-16,65,0,-26,56,0,-192,24,0,0.0109039
628172,344616,126,298842,179074,114,-18,73,0,0,54,0,0,85,0,5701,3411,44,102,85,0,0.0109039
390795,274724,99,155112,113688,94,-40,50,0,55,117,0,-12,63,0,-10,52,0,55,63,0,0.0118952
468696,289335,108,283069,200562,105,-66,45,0,-100,8,0,86,89,0,10,53,0,29,50,0,0.0128864
353588,236440,100,222897,161174,96,-116,13,0,45,108,0,-40,28,0,21,55,0,-31,50,0,0.0138777
322235,260404,90,133832,109763,87,952,823,0,-9,50,0,14,62,0,21,61,0,-38,27,0,0.0138777
359711,236731,98,174535,122649,97,-84,22,0,83,110,0,81,118,0,-18,81,0,6,42,0,0.014869
264661,184007,103,179124,128654,94,164283,116410,94,277,266,0,264,261,0,107,171,0,37068,29534,83,0.014869
522133,326636,117,209577,147898,105,661,265,0,73,70,0,62,95,0,-15,56,0,247,110,0,0.014869
408573,263973,104,168986,116779,99,-414,0,0,-22,44,0,47,85,0,2696,1920,28,-86,12,0,0.014869
429807,293770,101,155040,113326,99,-59,55,0,-37,43,0,41,87,0,-4,74,0,113,111,0,0.0158602
334395,207458,98,218586,152883,98,-20,59,0,-12,40,0,19,55,0,-75,29,0,-44,56,0,0.0158602
479922,319440,102,214187,152445,100,52,51,0,39,140,0,142,103,0,-16,56,0,7063,6932,37,0.0158602
484187,316669,111,280085,189734,105,-33,76,0,-3,54,0,-16,71,0,-52,83,0,-43,48,0,0.0158602
422723,286051,100,148816,111717,95,222,210,0,50,115,0,12,39,0,1,76,0,-94,40,0,0.0168515
373305,258731,98,159364,120470,93,72,111,0,47,86,0,100,93,0,83,66,0,-71,24,0,0.0168515
325910,250817,101,71973,55578,93,26,72,0,32,77,0,65,86,0,66,46,0,-27,50,0,0.0178427
540089,329320,114,310807,201585,110,1099,977,0,65,77,0,40,58,0,49,62,0,147,83,0,0.0178427
368210,266322,100,168346,123428,94,110,58,0,86,102,0,30,50,0,2822,2083,27,-16,35,0,0.0178427
488216,284456,105,268028,190502,101,48,54,0,162,138,0,115,88,0,96,58,0,29,47,0,0.0178427
385977,282090,96,148842,113362,93,110,113,0,-15,35,0,-13,31,0,37,67,0,99,77,0,0.018834
451796,331650,100,133854,101083,97,125,87,0,89,71,0,9,53,0,3220,2455,29,-8,46,0,0.018834
523477,337280,118,257738,180821,118,110,88,0,68,73,0,130,84,0,371,149,0,25,94,0,0.018834
418089,284319,99,256577,179986,101,495,271,0,-26,34,0,32,71,0,134,76,0,20,36,0,0.018834
459804,307956,119,92093,61395,104,112,114,0,43,63,0,1,47,0,1640,997,0,-26,63,0,0.0198253
346950,248284,105,140535,103967,96,-7,87,0,-64,34,0,-71,20,0,2556,1989,26,49,82,0,0.0198253
576795,340799,125,308580,207687,111,50,56,0,149,124,0,105,82,0,-52,59,0,-80,50,0,0.0208165
358555,279701,92,122897,93178,90,-12,32,0,28,63,0,39,49,0,-14,46,0,-19,22,0,0.0218078
516844,308352,107,243402,171543,102,82,91,0,16,99,0,76,75,0,-21,77,0,103,62,0,0.0218078
558362,325025,107,306313,196311,110,64,80,0,45,96,0,44,90,0,-5,67,0,4,64,0,0.0227991
554327,355443,115,352031,254002,107,47757,42852,92,1032,979,0,845,863,0,1443,1272,12,126033,113032,94,0.0227991
568427,319901,115,323765,206175,110,108,71,0,-3,24,0,12,67,0,7405,4778,47,-1,70,0,0.0247816
494562,284242,107,354541,250770,114,5443,4987,33,23,104,0,98,65,0,10148,6646,53,144,170,0,0.0247816
366062,255358,95,208385,153769,94,-3,40,0,83,71,0,4,38,0,2,61,0,-44,40,0,0.0247816
411900,270220,111,230069,165012,99,58,57,0,72,86,0,-5,51,0,8577,6228,46,-15,48,0,0.0267641
545862,344631,115,235102,154735,114,55,75,0,38,97,0,43,73,0,-13,94,0,20,67,0,0.0277554
397816,224438,116,415317,270271,116,109,78,0,54,79,0,42,44,0,-71,45,0,71,49,0,0.0277554
475939,310552,97,251275,169964,98,-14,37,0,-47,22,0,55,89,0,1,91,0,118,97,0,0.0287466
470533,268975,101,270537,183397,100,46,70,0,46,95,0,-39,41,0,4315,2807,37,79,53,0,0.0287466
450960,315492,98,156541,115992,95,18,100,0,1,58,0,-55,62,0,17,44,0,-3,43,0,0.0287466
377285,273323,107,138548,103669,99,6,65,0,-14,25,0,-16,86,0,109,72,0,30,67,0,0.0297379
489069,311722,115,250062,174865,115,113,81,0,-2,110,0,88,97,0,37,54,0,-25,36,0,0.0297379
311454,185628,109,314543,203476,109,273,251,0,9,126,0,-13,79,0,81,95,0,15,90,0,0.0297379
399303,291096,107,142875,108640,107,2,58,0,-10,87,0,-36,51,0,32,63,0,21,73,0,0.0297379
430506,257953,102,236692,157828,100,68,37,0,106,125,0,53,87,0,16,41,0,8,68,0,0.0297379
444036,289431,112,148904,105765,103,40,83,0,36,109,0,-17,24,0,3415,2438,31,33,46,0,0.0307292
365295,266299,107,159089,120019,107,17,60,0,-4,94,0,-6,44,0,3353,2421,30,79,91,0,0.0307292
383002,282289,93,188088,138060,96,38,60,0,-1,57,0,-17,51,0,43,47,0,131,102,0,0.0307292
299429,213018,96,121772,88194,92,537,313,0,9,62,0,62,92,0,937,673,0,-44,47,0,0.0317204
508534,338361,108,205336,139591,107,-14,63,0,8,51,0,30,112,0,15,58,0,56,69,0,0.0327117
409972,284936,104,179267,126754,101,-167,8,0,71,72,0,74,69,0,75,66,0,52,88,0,0.0327117
464728,302509,106,198193,139933,103,9,90,0,30,72,0,77,54,0,-54,43,0,45,71,0,0.0346942
592134,338752,126,324300,207254,126,31,84,0,14,46,0,83,73,0,6,80,0,68,61,0,0.0346942
541682,304854,124,269765,176723,124,77,98,0,64,60,0,24,75,0,57,75,0,71,60,0,0.0346942
541298,333212,109,273219,178666,107,132,72,0,58,74,0,68,87,0,163,96,0,-43,43,0,0.0356855
539196,298846,118,378957,231119,111,12,82,0,16,85,0,66,74,0,71,77,0,94,122,0,0.0356855
439547,295096,111,198346,137069,101,172,179,0,-17,50,0,-13,37,0,2717,1895,27,76,94,0,0.037668
422574,300600,102,155909,112672,99,261,212,0,8,55,0,45,101,0,-6,49,0,116,76,0,0.037668
470730,324982,104,190304,130659,102,-52,57,0,-40,58,0,63,63,0,2306,1744,24,145,77,0,0.0386593
440272,327376,98,159966,125246,94,-23,45,0,26,48,0,-22,33,0,1645,1244,16,40,77,0,0.0386593
519728,287931,108,383722,248501,107,207,118,0,49,72,0,-17,67,0,58,53,0,133,65,0,0.0386593
375569,238798,109,278237,171284,109,23818,7794,109,49,116,0,107,141,0,67,50,0,4660,1597,53,0.0416331
422667,291415,110,178248,130542,98,123,65,0,-54,18,0,42,61,0,652,448,0,35,46,0,0.0426243
434647,296052,104,180664,132647,99,-24,30,0,53,79,0,-3,61,0,-46,36,0,34,38,0,0.0426243
453725,292028,105,177834,126453,100,75,92,0,59,94,0,7,100,0,1585,1005,3,35,90,0,0.0426243
483487,321724,113,193075,142820,99,30,57,0,-128,20,0,-5,61,0,-18,53,0,56,63,0,0.0436156
366461,251581,97,170394,121317,94,-14,72,0,55,76,0,10,52,0,2270,1612,24,9,57,0,0.0446069
354241,229832,103,218664,156145,97,856,507,0,-5,71,0,17,38,0,-105,53,0,222,128,0,0.0465894
291673,217014,93,163978,130256,95,132,83,0,39,122,0,65,99,0,3895,3063,32,75,68,0,0.0465894
423141,288697,111,158400,105116,111,116,101,0,62,74,0,35,89,0,328,143,0,62,59,0,0.0465894
493497,324754,99,249569,173021,101,-437,0,0,2,54,0,-25,62,0,3657,2386,35,-224,36,0,0.0475806
302662,178777,96,304776,209128,99,156,146,0,43,96,0,83,87,0,4027,2907,35,117,84,0,0.0475806
355397,267744,104,134889,103165,96,35,45,0,-31,32,0,11,30,0,3,75,0,-67,32,0,0.0475806
411557,289711,109,142620,108789,96,0,70,0,5,50,0,-36,47,0,2019,1465,21,-41,47,0,0.0495632
411559,235339,101,239608,162419,102,130,105,0,46,105,0,-32,70,0,94,108,0,175,89,0,0.0495632
443270,302169,97,187833,134197,96,-37,114,0,67,135,0,65,61,0,2447,1771,25,67,51,0,0.0495632
383705,268907,96,192277,142505,94,-78,52,0,63,90,0,-38,24,0,2,74,0,-23,47,0,0.0495632
394352,272057,99,180340,131183,96,162,102,0,126,99,0,24,48,0,2521,1850,25,93,74,0,0.0495632
405702,271381,102,191571,141864,96,259,152,0,-22,30,0,55,56,0,-45,56,0,89,86,0,0.0495632
439827,274646,113,182609,120571,103,153,64,0,78,68,0,-27,27,0,3995,2872,34,-63,40,0,0.0505544
546342,327445,122,258771,161641,111,651,420,0,89,86,0,37,74,0,99,62,0,22,44,0,0.052537
455729,305791,101,201224,142368,103,-14,44,0,17,72,0,6,52,0,89,98,0,80,107,0,0.052537
350808,241849,107,229640,170687,98,30,67,0,13,53,0,40,85,0,24,56,0,19,61,0,0.052537
410483,282907,98,161705,115233,96,10,37,0,36,80,0,-36,25,0,12,61,0,-15,46,0,0.0535282
380300,238737,102,228687,166716,99,98,86,0,-12,56,0,-6,60,0,-16,54,0,59,109,0,0.0535282
392994,261425,98,270991,192254,98,37,70,0,-48,83,0,46,80,0,173,108,0,20,62,0,0.0535282
423325,264078,112,245920,172328,103,-8,89,0,-17,67,0,56,79,0,4103,2844,35,50,99,0,0.0545195
516670,339551,115,222160,160390,105,-70,70,0,15,118,0,3,74,0,3551,2518,32,-59,32,0,0.0545195
549865,330491,127,163482,106070,110,26,64,0,27,82,0,-9,76,0,-151,38,0,28,65,0,0.056502
412349,301958,109,208026,155598,109,-3,42,0,74,95,0,97,80,0,54,64,0,82,101,0,0.056502
370284,245470,96,182510,132838,96,42,56,0,5,30,0,68,88,0,4298,2992,37,47,72,0,0.056502
382517,259206,101,259086,184738,97,189,102,0,-12,56,0,63,46,0,89,68,0,1,65,0,0.0574933
452841,261003,107,252639,157190,104,72,81,0,23,103,0,42,54,0,101,66,0,15,82,0,0.0574933
600107,358229,124,375166,245385,117,182,134,0,76,62,0,97,104,0,108,82,0,140,109,0,0.0594758
405414,238093,112,327791,199809,105,45,70,0,8,49,0,81,127,0,-3,56,0,120,83,0,0.0594758
556544,297505,109,316786,180960,116,-851,345,0,41,86,0,-40,52,0,5964,3819,44,-245,44,0,0.0604671
251974,199369,87,140331,117295,86,-1080,0,0,33,111,0,135,114,0,2970,2412,27,-120,19,0,0.0604671
437883,315924,95,155672,116483,92,-1232,0,0,-91,17,0,68,54,0,-146,51,0,-195,11,0,0.0604671
338650,254546,100,89699,70946,88,174368,136778,94,347,287,0,276,290,0,59,250,0,45548,38214,81,0.0634409
447792,307557,98,154349,113380,98,-428,0,0,-24,40,0,39,60,0,-92,15,0,-121,49,0,0.0634409
429462,276320,107,109422,83298,96,-30,51,0,-5,92,0,-10,51,0,1490,954,0,-36,75,0,0.0644321
526819,307479,104,331944,229563,102,-670,0,0,150,129,0,-22,53,0,3683,2385,36,-82,48,0,0.0674059
399123,278614,108,184413,126019,108,6426,2115,90,-16,41,0,49,52,0,2,50,0,2006,668,0,0.0683972
420825,283217,94,190264,137778,96,-386,0,0,28,60,0,94,92,0,4,59,0,-71,46,0,0.0683972
544307,327781,117,255438,163315,110,93,55,0,145,97,0,6,84,0,64,65,0,118,98,0,0.0693884
452647,317059,111,144987,106264,97,58,45,0,84,93,0,26,101,0,3268,2273,31,25,52,0,0.0693884
460787,301483,112,197516,139117,101,-38,55,0,41,62,0,3,29,0,-50,53,0,27,61,0,0.0703797
492304,312755,106,215136,153664,103,32,34,0,29,88,0,104,106,0,-75,51,0,-57,44,0,0.071371
412034,273704,109,162376,111418,100,0,54,0,-10,63,0,66,84,0,33,68,0,56,73,0,0.071371
474205,290979,107,234691,169346,102,-19,47,0,-3,59,0,-10,59,0,-29,80,0,23,51,0,0.071371
410314,279959,107,156712,114828,95,-654,0,0,-5,63,0,42,97,0,-36,36,0,-87,32,0,0.0723622
451563,295452,109,178312,118069,104,89,71,0,-10,48,0,10,48,0,-4,65,0,3,60,0,0.0733535
418467,270743,98,246116,164070,97,202,105,0,92,74,0,42,88,0,2552,1786,26,26,64,0,0.0743448
345532,250794,96,163347,119513,93,169437,117099,98,256,224,0,236,211,0,16,196,0,29418,23083,81,0.0743448
413315,288714,102,211204,159211,96,-319,19,0,41,91,0,65,99,0,86,95,0,-17,74,0,0.075336
483446,322899,114,253048,193142,100,96,59,0,25,52,0,52,97,0,-40,70,0,-94,27,0,0.0763273
395787,286536,98,146374,107722,100,-29,40,0,46,75,0,-19,47,0,-22,56,0,12,61,0,0.0763273
482230,280402,105,340585,236158,104,51,51,0,-17,52,0,88,117,0,4727,3054,40,2,34,0,0.0763273
565112,311877,117,307360,192945,112,130,75,0,-50,21,0,91,64,0,13,90,0,11,64,0,0.0773185
442722,303040,111,159410,114096,98,-6,70,0,48,61,0,-49,37,0,22,77,0,77,43,0,0.0783098
554177,338220,118,275420,192887,109,175,79,0,-18,32,0,41,64,0,73,114,0,0,43,0,0.0793011
531819,336549,117,206723,140077,117,23,70,0,-33,40,0,68,77,0,-9,101,0,-47,45,0,0.0793011
495536,326271,105,258334,177824,103,9,56,0,52,85,0,46,88,0,77,110,0,93,91,0,0.0802923
306781,205689,99,203663,149335,94,232174,172278,98,376,391,0,226,264,0,274,324,0,44201,38038,83,0.0802923
291076,229651,98,125672,97432,90,16,27,0,-24,41,0,32,70,0,49,68,0,-38,19,0,0.0822749
487253,281095,105,381661,235187,107,-8,57,0,-13,53,0,62,120,0,-42,40,0,-103,15,0,0.0822749
477798,286366,115,283226,189339,115,-1,38,0,36,55,0,-3,57,0,38,49,0,-22,43,0,0.0822749
397526,278899,109,161371,108569,109,28,83,0,-55,22,0,31,122,0,1431,1036,6,65,72,0,0.0822749
407337,237972,97,331701,244808,99,58,69,0,39,45,0,62,105,0,8058,5548,48,113,96,0,0.0822749
533157,320971,119,332325,223053,113,106,75,0,-12,92,0,44,67,0,47,69,0,160,82,0,0.0842574
547736,323888,107,288736,194907,106,112,84,0,-10,93,0,45,76,0,-41,38,0,93,80,0,0.0842574
583829,324074,123,382653,232684,114,15,66,0,63,76,0,5,48,0,4539,2791,40,38,105,0,0.0862399
489135,302310,114,187048,125903,114,-98,33,0,7,78,0,23,68,0,20,58,0,116,83,0,0.0862399
480064,324161,101,217337,150836,100,44,82,0,-7,41,0,-14,64,0,43,139,0,22,48,0,0.0862399
413705,270718,101,193003,133361,99,31,83,0,-55,40,0,-3,39,0,95,72,0,-69,25,0,0.0872312
367255,270951,100,174129,124047,99,44,70,0,-17,74,0,32,74,0,3,78,0,-25,34,0,0.0882224
449743,316561,110,181452,133703,100,110,66,0,18,87,0,3,53,0,43,48,0,52,67,0,0.0892137
367621,268650,97,136637,98568,92,-78,46,0,-116,9,0,-60,51,0,29,42,0,-6,94,0,0.0892137
425047,265395,114,131739,95617,98,73,74,0,52,88,0,110,99,0,-45,59,0,46,86,0,0.090205
417726,290419,94,183556,136920,96,-1006,0,0,3,58,0,5,28,0,3413,2381,32,-62,42,0,0.090205
333827,262625,88,150684,122964,87,-910,0,0,21,59,0,81,96,0,123,74,0,-83,35,0,0.090205
341266,254427,95,127484,98401,91,21,56,0,-19,58,0,-17,36,0,65,92,0,35,52,0,0.0921875
410423,272916,96,226388,164866,96,-125,36,0,-30,36,0,61,58,0,67,99,0,130,82,0,0.0921875
528174,309340,111,296121,199662,108,-53,48,0,13,78,0,-7,64,0,78,68,0,-3,58,0,0.0931788
371432,272640,106,147734,113833,95,82,96,0,-8,44,0,11,68,0,97,76,0,14,69,0,0.09417
429547,305675,98,114614,86678,95,92,75,0,3,38,0,-22,68,0,-18,47,0,43,50,0,0.0951613
497477,314913,98,274051,191944,102,-15,97,0,60,65,0,5,47,0,6,103,0,23,65,0,0.0951613
645287,354014,119,386429,258526,114,98,94,0,114,112,0,114,89,0,63,75,0,131,125,0,0.0951613
417769,281800,100,271938,188547,101,99,153,0,44,34,0,-27,31,0,0,46,0,41,56,0,0.0971438
570413,348250,120,310553,212010,112,-2,68,0,124,105,0,38,63,0,26,90,0,128,70,0,0.0971438
472039,302748,115,266554,194807,103,-16,71,0,-28,34,0,8,71,0,17,89,0,198,143,0,0.0981351
401870,287243,109,155911,115652,98,193395,143416,98,293,301,0,244,194,0,103,241,0,42155,34595,88,0.0991263
567220,328598,122,290051,189148,122,8216,2416,93,37,73,0,-22,45,0,-14,50,0,1678,543,0,0.0991263
401228,272211,102,137336,104328,97,-361,12,0,38,111,0,30,66,0,-115,34,0,-65,61,0,0.0991263
372550,255288,98,179552,126384,99,-232,0,0,-72,23,0,34,64,0,29,61,0,-30,54,0,0.0991263
478448,303082,106,238329,159256,108,-77,20,0,-3,75,0,-14,80,0,-16,36,0,38,49,0,0.100118
495810,305707,116,247807,153226,107,-40,27,0,-56,80,0,26,69,0,-149,23,0,56,42,0,0.101109
533779,316999,112,87631,58296,107,179,68,0,10,74,0,-23,55,0,3016,1675,30,54,89,0,0.101109
427606,297664,99,186946,128423,97,-37,36,0,23,87,0,-16,64,0,40,68,0,-7,40,0,0.101109
433239,301922,111,179443,126300,111,69,77,0,-77,60,0,21,81,0,3238,2392,29,34,52,0,0.1021
473359,330327,110,202222,143919,101,35,55,0,29,114,0,35,109,0,115,67,0,81,89,0,0.1021
411454,263639,111,266282,185231,103,-233,8,0,67,83,0,9,73,0,3954,2717,36,-30,61,0,0.104083
356296,234526,96,236333,161565,99,-277,19,0,47,59,0,-35,42,0,667,438,0,-75,70,0,0.105074
296688,193425,94,227663,162148,94,-278,38,0,12,116,0,17,60,0,-11,62,0,-86,16,0,0.106065
398586,218765,114,293666,190315,106,91,72,0,51,72,0,52,69,0,4490,3018,38,38,66,0,0.107056
318740,212874,98,158499,114149,93,69,53,0,19,58,0,28,51,0,43,69,0,96,64,0,0.109039
483528,326412,98,195111,143352,96,32,69,0,49,70,0,26,43,0,-86,38,0,55,59,0,0.109039
573558,371270,101,251941,169114,100,68,72,0,50,61,0,-18,68,0,2131,1396,22,-53,61,0,0.109039
361348,253993,97,161761,122967,93,595,551,0,-75,5,0,62,83,0,-45,82,0,1,43,0,0.109039
370355,258296,106,134054,101066,106,31,57,0,91,94,0,27,80,0,-70,50,0,-92,26,0,0.11003
341310,252863,97,176396,133972,93,-83,24,0,105,84,0,-13,49,0,-55,12,0,-41,49,0,0.11003
363681,265315,106,113578,86083,92,-37,48,0,42,66,0,38,76,0,23,91,0,53,60,0,0.111022
493945,327622,112,276742,194970,105,94,123,0,15,56,0,123,102,0,37,61,0,-49,34,0,0.112013
554354,353951,110,180475,130385,105,137,75,0,34,74,0,-46,39,0,-29,79,0,-6,72,0,0.113004
383597,283401,91,191192,147324,93,-16,55,0,29,72,0,11,79,0,-31,55,0,47,41,0,0.114987
383444,284473,95,135022,100719,95,-48,64,0,71,101,0,97,98,0,-1,53,0,-26,57,0,0.114987
380408,279613,99,150190,113331,91,-5,27,0,111,84,0,-38,121,0,-44,43,0,53,32,0,0.115978
523012,314926,109,283455,185749,108,-50,30,0,162,131,0,51,96,0,-63,69,0,23,59,0,0.115978
409403,261113,114,172315,121658,102,269,238,0,27,43,0,49,92,0,1782,1167,15,69,78,0,0.11796
389892,254573,110,266982,178837,110,114,74,0,42,60,0,66,89,0,89,57,0,52,65,0,0.11796
500892,316769,107,309079,221896,102,50,65,0,38,61,0,85,77,0,5356,3552,40,43,58,0,0.11796
350655,247193,98,204498,147806,96,159,102,0,24,50,0,41,66,0,-16,59,0,-45,56,0,0.11796
507611,312386,116,319794,225811,106,107,108,0,29,87,0,40,70,0,-48,53,0,-51,49,0,0.11796
439149,312401,110,150485,109372,100,78,80,0,25,58,0,-4,48,0,-101,45,0,76,68,0,0.118952
378060,258823,108,172704,122288,108,40,47,0,96,76,0,18,56,0,-16,61,0,152,118,0,0.118952
426089,287328,102,129659,91334,99,38,83,0,-5,44,0,51,54,0,11,47,0,-55,55,0,0.119943
294014,208403,108,235003,145639,108,64,78,0,-56,38,0,70,75,0,80,68,0,84,81,0,0.119943
461383,330646,101,152852,109155,98,129,78,0,11,83,0,-5,41,0,9,64,0,-15,40,0,0.120934
348442,275003,97,125682,104324,89,23,60,0,33,107,0,23,136,0,62,71,0,43,62,0,0.120934
527887,369465,107,224379,152393,104,-12,40,0,12,67,0,-45,38,0,-131,33,0,54,74,0,0.121925
283403,188494,102,225185,167043,98,248,111,0,27,97,0,90,74,0,4187,3205,34,111,62,0,0.122917
533886,327404,112,239305,160838,110,46,72,0,92,91,0,84,99,0,-15,59,0,30,69,0,0.123908
352695,249212,95,215631,156635,97,47,59,0,-8,97,0,2,43,0,12,73,0,36,52,0,0.123908
445456,283217,108,315574,207665,106,411,350,0,71,97,0,121,109,0,113,98,0,30,81,0,0.123908
415126,300292,98,120660,90326,93,-70,52,0,-35,65,0,-48,32,0,2155,1650,23,60,73,0,0.123908
474862,314285,101,91318,63610,99,81,73,0,-42,68,0,4,30,0,5,79,0,-15,56,0,0.123908
541436,322175,120,231942,152944,120,177,107,0,-30,77,0,36,54,0,-50,68,0,80,104,0,0.123908
361456,276036,92,165870,121916,94,-12,52,0,100,66,0,21,54,0,-101,16,0,52,51,0,0.124899
504148,310263,106,176609,124793,101,130,78,0,44,63,0,-52,54,0,2545,1693,26,0,43,0,0.124899
316219,240132,104,92393,70019,104,116,75,0,95,113,0,-13,44,0,160,132,0,3272,2692,30,0.124899
393847,276845,95,177825,127944,97,66,74,0,54,100,0,-3,78,0,30,47,0,13,59,0,0.124899
360621,281018,91,139852,107616,90,172,85,0,28,64,0,24,84,0,-31,28,0,-33,54,0,0.126882
362974,269182,92,167397,129215,90,110,66,0,13,51,0,-17,73,0,-18,35,0,-2,78,0,0.126882
442312,285212,100,270597,196301,97,436,335,0,42,63,0,40,71,0,201,119,0,21,48,0,0.126882
550010,378947,101,253629,182863,99,48,52,0,31,80,0,124,96,0,-23,41,0,-14,56,0,0.126882
378404,285738,92,160607,126937,92,-46,24,0,53,104,0,45,72,0,-34,35,0,18,71,0,0.127873
458626,310203,110,220930,152172,104,257755,174179,101,285,255,0,298,259,0,247,225,0,29576,23304,85,0.131838
354587,215407,100,225565,164563,102,954,421,0,92,87,0,36,106,0,-22,40,0,145,108,0,0.131838
545963,335147,105,279245,186085,106,-960,0,0,56,74,0,-21,62,0,139,92,0,-130,36,0,0.131838
404401,288766,94,132412,97047,94,-191,23,0,-1,57,0,-59,32,0,1902,1491,19,-85,35,0,0.131838
484011,305500,106,259865,172126,104,-45,51,0,-30,69,0,27,83,0,-102,43,0,-66,47,0,0.132829
395921,255895,100,243012,170783,99,67,78,0,83,73,0,36,69,0,72,73,0,52,53,0,0.132829
493871,349024,104,193277,143475,100,-32,48,0,67,98,0,-30,56,0,2598,1921,26,-97,54,0,0.132829
593344,326099,113,374715,233263,112,0,58,0,20,45,0,-25,31,0,9,72,0,-6,68,0,0.132829
375830,294540,93,107812,87450,88,-67,27,0,40,74,0,3,54,0,4,97,0,79,72,0,0.133821
387025,253883,99,169623,120042,93,232861,170686,99,555,425,0,435,367,0,307,287,0,66624,55004,89,0.133821
465904,296965,111,203954,137005,104,-46,57,0,22,38,0,21,59,0,107,123,0,-74,7,0,0.137786
405101,276581,109,199675,140944,109,14,42,0,73,114,0,54,66,0,-31,30,0,128,93,0,0.137786
506069,294514,117,393882,264022,117,-49,48,0,-34,40,0,23,60,0,-42,60,0,83,66,0,0.137786
412574,301497,97,69830,52176,107,129,96,0,-38,42,0,-11,87,0,54,67,0,75,81,0,0.137786
561112,316695,114,223099,145878,108,293,213,0,-29,52,0,37,74,0,3066,2021,31,-47,47,0,0.138777
420917,296903,96,164235,118746,95,80,60,0,-8,74,0,115,99,0,9,56,0,15,50,0,0.138777
608268,386166,106,236233,163473,105,30,49,0,63,66,0,88,111,0,86,74,0,20,97,0,0.138777
442434,281159,98,247165,164031,100,8,65,0,-22,81,0,44,73,0,64,81,0,54,50,0,0.139768
269277,204002,91,216210,150012,92,28,58,0,16,57,0,102,139,0,145,87,0,35,59,0,0.139768
461473,305474,110,240899,164683,103,102,91,0,-51,49,0,-56,45,0,-4,65,0,-23,39,0,0.139768
476653,294654,107,268827,188250,103,8,62,0,-89,46,0,32,46,0,134,96,0,30,74,0,0.140759
385105,285088,103,162744,125734,97,107,72,0,-24,55,0,7,51,0,3604,2758,32,8,44,0,0.140759
493500,328196,105,175673,124489,101,13,42,0,1,75,0,3,113,0,-63,44,0,45,103,0,0.141751
461598,273701,115,212485,138303,105,140,89,0,30,93,0,-35,42,0,112,59,0,29,46,0,0.141751
610095,348335,125,303801,191683,120,246,166,0,89,123,0,35,67,0,88,74,0,-39,60,0,0.144724
336902,214937,95,316415,225645,98,144,101,0,47,95,0,29,125,0,4742,3438,37,-29,47,0,0.144724
