"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
428271,300195,102,167753,121949,98,-42,39,0,9,69,0,-26,76,0,111,93,0,114,66,0,0.221682
405902,291513,102,172222,121390,97,47,78,0,89,92,0,-45,33,0,2821,2123,27,104,83,0,0.223661
604157,321508,115,237048,145801,110,-18,31,0,58,93,0,29,78,0,3120,1729,32,31,76,0,0.223661
510841,296012,107,288866,195409,104,121,60,0,84,97,0,79,62,0,-18,70,0,-41,65,0,0.223661
555142,299964,124,212160,130496,113,600187,356785,117,565,552,0,329,312,0,1204,743,0,87514,60552,104,0.224651
529751,316560,117,323890,208463,110,4,80,0,52,46,0,129,82,0,160,60,0,93,60,0,0.22762
396213,289367,94,160323,120936,92,-21,75,0,-4,53,0,47,82,0,532,536,0,70,68,0,0.22762
474015,280728,118,329582,225543,110,38,54,0,131,76,0,23,69,0,-45,30,0,-20,48,0,0.231578
510259,325071,107,155616,110615,102,15,89,0,17,71,0,38,67,0,2479,1744,25,-4,59,0,0.233558
415132,277193,100,187277,131525,101,-51,42,0,-36,69,0,18,67,0,178,102,0,-13,73,0,0.234547
505637,266415,112,375039,226038,109,74,70,0,105,98,0,72,89,0,107,76,0,51,45,0,0.239495
438926,314221,109,209153,150414,100,156,127,0,-52,56,0,59,73,0,-37,36,0,106,95,0,0.240485
392221,268446,100,213580,159911,99,64,48,0,64,91,0,50,60,0,-3,60,0,126,87,0,0.241475
307866,240749,101,139592,108118,92,136,70,0,47,77,0,61,80,0,22,80,0,79,110,0,0.245433
525129,333119,113,161333,110479,105,95,53,0,-14,68,0,9,59,0,-87,38,0,80,61,0,0.247413
536097,305678,111,312861,205116,108,120,79,0,-31,66,0,41,55,0,9,40,0,79,100,0,0.250382
412878,297672,98,173479,125040,98,43,59,0,-2,46,0,-35,41,0,3050,2307,29,-19,52,0,0.251371
547274,344067,107,236451,160460,108,19,48,0,38,61,0,48,99,0,2632,1663,28,7,64,0,0.253351
422785,292419,109,163468,119758,97,15,48,0,-56,23,0,55,72,0,34,72,0,-2,61,0,0.25434
512947,293424,113,214175,115830,108,235,251,0,17,100,0,41,83,0,-1,52,0,-12,67,0,0.25533
305330,227967,103,175780,139313,103,-35,56,0,93,73,0,-21,50,0,-5,29,0,143,93,0,0.257309
365996,208943,102,248722,171790,101,188,161,0,92,161,0,-1,50,0,5309,3592,41,22,80,0,0.257309
472530,314983,101,190712,130073,99,147,76,0,4,63,0,49,116,0,3,36,0,-89,31,0,0.257309
288465,239780,92,188652,147386,90,81,71,0,-19,91,0,95,77,0,52,82,0,117,76,0,0.257309
441494,295441,113,154453,114068,99,-119,50,0,37,64,0,6,51,0,-2,47,0,9,49,0,0.258299
428735,280744,105,204338,152712,97,75,69,0,-21,54,0,66,65,0,111,70,0,0,32,0,0.259288
401550,257255,99,214440,157826,99,466,411,0,25,51,0,5,65,0,5783,4121,40,-26,24,0,0.259288
513193,342444,115,282814,202960,107,5,106,0,135,95,0,56,76,0,5007,3606,39,86,105,0,0.260278
490432,324637,114,189033,129207,103,44,69,0,-26,41,0,14,83,0,-17,53,0,39,70,0,0.263247
500199,324161,102,220845,152127,104,67,90,0,-1,54,0,18,33,0,93,88,0,169,108,0,0.263247
427279,251965,103,235642,152967,103,15,52,0,9,65,0,32,60,0,4777,3260,39,-6,42,0,0.263247
418566,253547,104,79284,40868,97,123,105,0,14,44,0,-22,22,0,-33,40,0,-50,63,0,0.263247
501091,317450,118,302036,209840,108,59,98,0,13,77,0,33,58,0,32,61,0,57,43,0,0.264237
551295,303668,121,432271,259055,115,13,86,0,101,110,0,-16,63,0,52,56,0,3,62,0,0.265226
430055,294411,102,219959,159188,100,-78,62,0,-5,54,0,75,90,0,22,75,0,-14,65,0,0.267206
485356,285811,107,236579,157459,106,107,94,0,59,80,0,89,85,0,191,76,0,123,110,0,0.268195
335935,249723,94,164336,125230,91,157,112,0,-27,58,0,28,79,0,45,70,0,10,64,0,0.268195
510794,272233,119,224552,140097,108,16,70,0,77,87,0,51,101,0,3,52,0,55,61,0,0.269185
414436,298981,105,168443,122859,97,41,71,0,38,79,0,19,90,0,22,63,0,-33,37,0,0.272154
394884,252389,100,150306,107769,97,184,94,0,-62,36,0,156,121,0,-70,37,0,14,78,0,0.272154
550972,312222,126,273595,176900,112,245556,140359,118,5,51,0,47,74,0,220,205,0,4485,2946,39,0.274133
511390,302579,108,285211,199669,104,-394,0,0,25,69,0,90,89,0,62,54,0,114,83,0,0.274133
527317,314040,107,317934,208807,105,30,85,0,40,78,0,57,121,0,10,49,0,-51,31,0,0.275123
433531,317400,106,169749,127943,97,21,62,0,13,77,0,47,80,0,121,65,0,32,40,0,0.276113
388661,252658,111,201564,136119,111,69,79,0,11,57,0,44,71,0,6,37,0,78,77,0,0.276113
458390,284177,114,238617,156323,114,130,166,0,77,60,0,72,88,0,94,89,0,26,68,0,0.277102
399440,277773,110,193408,129591,110,91,82,0,-15,60,0,29,82,0,2381,1687,24,-4,44,0,0.277102
429798,266475,104,187484,135176,101,9,53,0,35,100,0,85,80,0,2261,1474,23,16,70,0,0.278092
386521,280988,97,126452,93676,95,133909,101768,95,271,269,0,257,240,0,87,162,0,28417,23080,82,0.281061
587345,325142,112,339270,214957,110,-38,44,0,85,83,0,90,86,0,-17,75,0,65,65,0,0.28205
483945,316183,107,249011,164606,107,-24,53,0,38,52,0,42,54,0,1958,1234,15,50,69,0,0.28205
330360,242615,90,174821,133970,92,102,60,0,8,60,0,46,71,0,979,658,0,-22,49,0,0.28205
394655,294362,107,141707,110429,95,20,74,0,-20,80,0,-11,64,0,3,77,0,24,61,0,0.28304
373602,255150,107,142155,107241,97,96,94,0,45,59,0,-4,71,0,4062,3032,34,98,77,0,0.28403
476534,264617,109,286375,192424,105,174,81,0,127,102,0,73,82,0,3418,2193,33,1,34,0,0.286009
491337,349312,101,168043,121398,98,375,245,0,26,51,0,-20,69,0,-81,48,0,60,51,0,0.286999
303741,254817,89,95406,81803,89,142,146,0,24,89,0,7,47,0,-82,48,0,261,245,0,0.286999
515172,326750,116,245730,173162,106,72,100,0,26,46,0,90,85,0,9,47,0,79,65,0,0.288978
395897,304985,96,140380,109739,92,212,162,0,107,99,0,24,85,0,41,39,0,27,69,0,0.288978
476531,304825,103,242754,164940,105,-40,24,0,34,63,0,-19,47,0,86,47,0,84,54,0,0.289968
480963,324812,107,182190,132428,101,60,79,0,47,80,0,41,54,0,2861,2030,29,38,66,0,0.294916
548253,333177,109,324113,215767,108,-87,30,0,-4,59,0,80,80,0,-121,20,0,-24,82,0,0.294916
356438,257395,95,135303,103911,93,59,54,0,38,75,0,71,55,0,2467,1747,25,51,63,0,0.295906
340121,247254,104,111969,86108,91,106645,82973,92,11,51,0,12,57,0,105,108,0,727,521,0,0.297885
421582,310324,102,137143,101400,101,-225,26,0,48,72,0,99,77,0,38,78,0,-97,11,0,0.298874
350389,258510,95,137086,100759,94,9,55,0,115,113,0,-2,50,0,28,57,0,76,103,0,0.299864
363798,254398,96,158838,113541,93,162203,122943,95,144,157,0,35,98,0,110,213,0,8210,7018,40,0.299864
