"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","RL1-A","RL1-H","RL1-W","RL2-A","RL2-H","RL2-W","VL1-A","VL1-H","VL1-W","YL2-A","YL2-H","YL2-W","Time"
502505,349926,114,168707,117687,100,90,72,0,94,117,0,31,68,0,23,50,0,-18,74,0,1.43737
580959,349759,122,187949,138704,109,-13,66,0,53,94,0,-4,51,0,62,87,0,66,57,0,1.43737
414029,295587,110,164892,112594,101,44,75,0,11,41,0,61,66,0,-23,70,0,-112,30,0,1.43944
462341,322592,108,274727,192447,106,92,65,0,64,60,0,47,57,0,14,37,0,9,41,0,1.44048
522350,342755,117,306279,215770,107,-2,55,0,45,80,0,-14,67,0,2,80,0,16,90,0,1.44048
372540,265848,107,279023,199541,101,28,61,0,16,55,0,9,59,0,-74,42,0,87,70,0,1.44256
456179,261596,112,323143,218242,105,32,61,0,84,93,0,-12,66,0,121,131,0,44,42,0,1.4436
616241,386535,123,279322,188079,113,65,71,0,42,69,0,-29,67,0,6,66,0,53,85,0,1.44567
467192,328688,104,234081,168782,103,-22,77,0,37,67,0,22,72,0,62,90,0,9,49,0,1.44671
394716,252367,104,234939,137691,108,23,67,0,36,78,0,-12,30,0,3652,2698,32,76,38,0,1.4519
425840,310696,98,109342,80124,96,5,51,0,55,82,0,-7,53,0,2101,1616,22,95,93,0,1.45501
474064,324886,99,221810,152774,102,-11,74,0,58,89,0,-35,58,0,-6,57,0,20,47,0,1.45501
461193,340408,110,168918,127244,98,47,85,0,61,75,0,50,65,0,4853,3508,37,-9,44,0,1.45605
622360,378393,125,395630,264598,115,388,264,0,23,68,0,13,58,0,129,70,0,19,50,0,1.45709
510648,297329,118,207896,128353,106,-11,48,0,-37,65,0,-59,71,0,4964,3319,39,-89,66,0,1.45916
444703,301458,103,234891,154188,102,122,123,0,107,90,0,66,78,0,116,65,0,-10,33,0,1.46331
365065,256115,95,176810,127958,100,50,83,0,-9,59,0,-19,49,0,-13,37,0,0,39,0,1.46539
433700,273980,112,263002,185803,102,32,107,0,32,57,0,-61,59,0,32,62,0,164,161,0,1.46539
451544,327623,105,128527,95026,97,133,91,0,-41,54,0,-18,47,0,-6,46,0,46,45,0,1.46746
250696,173218,103,176246,129089,92,23,83,0,64,101,0,2,66,0,-56,69,0,-66,25,0,1.48407
463799,319658,104,172614,121895,98,109,89,0,98,100,0,7,27,0,-6,62,0,26,47,0,1.50379
309533,251660,93,250096,204676,91,-22,51,0,3,47,0,17,57,0,113,75,0,-3,57,0,1.52454
372213,274256,92,241629,190586,91,57,96,0,57,74,0,62,109,0,149,101,0,72,90,0,1.56606
605572,352853,115,386114,243323,114,12,57,0,40,92,0,23,78,0,59,52,0,98,89,0,1.57228
408518,313747,97,121927,93646,94,11,52,0,-34,73,0,-28,29,0,3036,2328,29,22,38,0,1.58059
447975,331283,102,239492,177107,101,-71,49,0,47,83,0,18,69,0,2758,1841,28,312,239,0,1.58681
546011,337207,101,112229,75817,101,-3,67,0,-39,51,0,31,82,0,-9,92,0,23,56,0,1.58889
332138,274782,86,133526,109757,86,43,70,0,57,92,0,-3,62,0,49,48,0,13,52,0,1.58889
384797,294400,90,178184,141499,92,85,83,0,38,76,0,6,70,0,86,75,0,117,72,0,1.58889
431803,342867,92,142870,107339,91,37,75,0,-2,47,0,13,75,0,28,79,0,-5,46,0,1.58889
545111,377769,106,254493,178262,104,118,64,0,88,100,0,53,88,0,5025,3506,38,54,68,0,1.59096
378912,250519,108,256136,180224,108,-1,61,0,23,68,0,20,71,0,171,104,0,162,91,0,1.59096
542670,375126,99,134453,101752,95,15,101,0,-68,80,0,30,73,0,12,52,0,48,45,0,1.59096
367129,257741,97,196200,140950,97,111,88,0,90,77,0,96,99,0,73,92,0,-27,44,0,1.59304
482652,285704,119,196072,128517,119,40,52,0,-21,89,0,8,55,0,1,68,0,54,74,0,1.59304
380839,263478,95,204595,151845,96,134,91,0,-45,57,0,78,93,0,118,105,0,-26,39,0,1.59304
232012,161616,101,269642,183397,97,-11,113,0,28,61,0,73,70,0,197,185,0,12,70,0,1.59304
407903,283008,100,151664,123710,90,82,50,0,1,45,0,92,89,0,40,99,0,24,111,0,1.59512
328015,216420,105,265291,167018,103,1577,956,0,1281,1126,15,973,848,0,188,129,0,161004,117952,98,1.59615
396489,299713,95,156751,123029,94,23,53,0,-17,96,0,34,58,0,-71,61,0,15,70,0,1.59823
464025,253128,117,407902,270475,110,177,123,0,-27,38,0,139,93,0,26030,16724,86,126,121,0,1.59927
347234,264669,94,131547,102529,88,123,82,0,25,63,0,-28,42,0,-97,28,0,14,44,0,1.59927
346853,245624,98,182779,127182,106,-17,78,0,36,87,0,42,108,0,82,96,0,29,84,0,1.6003
487899,333009,99,197679,141271,97,520,350,0,48,68,0,-81,49,0,-41,64,0,78,86,0,1.60238
407629,287904,100,236692,183244,99,110,62,0,42,72,0,34,61,0,47,52,0,110,68,0,1.60342
486190,343134,103,196585,140266,98,645,619,0,48,64,0,97,99,0,-12,66,0,49,47,0,1.60342
441644,318226,97,210556,165145,96,733,637,0,-29,56,0,-21,50,0,2183,1596,22,101,80,0,1.60342
427988,251798,109,296409,185658,106,25,71,0,33,63,0,45,82,0,-14,58,0,118,110,0,1.60342
452424,314267,110,172112,119151,102,44,52,0,25,80,0,35,71,0,-11,42,0,22,48,0,1.60342
429848,284925,110,281138,195573,106,39,84,0,-4,26,0,12,49,0,-38,37,0,76,72,0,1.60342
373453,255639,98,199442,140398,95,83,90,0,8,52,0,10,59,0,50,52,0,29,80,0,1.60446
439826,283517,104,221782,152167,96,43,90,0,59,101,0,41,79,0,41,70,0,1,45,0,1.60446
632784,378444,115,246029,145681,113,-16,76,0,15,58,0,32,69,0,14,47,0,7,30,0,1.60446
480388,294349,99,307009,204244,102,49,64,0,-11,45,0,49,82,0,5164,3362,40,-31,37,0,1.60446
514681,321639,115,256753,172794,105,115,103,0,-24,74,0,40,70,0,6534,4537,43,103,66,0,1.60549
575476,353533,116,267186,177278,109,110,77,0,34,84,0,-25,108,0,6041,3924,44,34,107,0,1.60861
440041,267197,103,328599,228517,103,24,72,0,-9,39,0,-24,45,0,11,67,0,-23,56,0,1.60861
299745,223264,87,237388,174178,92,32,57,0,-2,47,0,29,50,0,53,93,0,12,65,0,1.60861
568348,327419,120,341319,234525,106,30,55,0,-1,74,0,81,77,0,102,143,0,-50,36,0,1.60964
282843,183079,94,286916,202173,95,55,97,0,76,92,0,117,117,0,12,45,0,8,53,0,1.60964
398708,306453,107,108539,86996,93,128512,101721,95,313,274,0,207,161,0,130,237,0,37563,31844,79,1.61068
411564,237133,114,248545,164778,114,537,330,0,33,53,0,45,59,0,-42,47,0,9,65,0,1.61068
637460,377534,115,243740,171999,113,100564,58761,110,155,109,0,64,76,0,124,124,0,7799,6186,43,1.61068
571568,348368,103,314618,208794,107,-145,65,0,83,96,0,81,132,0,5512,3609,42,8,63,0,1.61172
290427,200484,97,224735,164351,94,-112,33,0,50,71,0,4,47,0,5536,4247,39,10,55,0,1.61172
486774,317322,115,223846,163051,115,-110,40,0,29,92,0,51,102,0,-27,112,0,21,61,0,1.61172
435890,290564,112,211752,146138,112,30,68,0,28,130,0,-10,55,0,73,69,0,-12,36,0,1.61172
336247,213650,109,197218,136270,107,98,73,0,41,58,0,18,47,0,91,94,0,70,118,0,1.61276
438131,316364,109,204300,153359,101,-64,41,0,46,102,0,-17,38,0,107,63,0,18,42,0,1.6138
462612,326203,100,188000,128416,102,86,62,0,-17,98,0,33,97,0,73,91,0,-26,38,0,1.6138
300317,244002,96,129408,105877,90,128,76,0,107,70,0,93,101,0,17,63,0,86,114,0,1.61483
345255,274053,93,137064,105303,92,24,69,0,-99,13,0,19,64,0,1235,958,0,24,71,0,1.61483
619821,364322,111,334746,207609,113,112,89,0,100,84,0,117,105,0,208,107,0,-32,47,0,1.61587
396720,277653,102,169334,131375,94,24,50,0,90,64,0,20,38,0,289,231,0,-54,38,0,1.61587
366409,238922,108,208632,147608,100,141,103,0,23,47,0,9,77,0,-43,37,0,-4,57,0,1.61795
391324,254045,109,295129,218041,100,97,83,0,37,57,0,13,57,0,6249,4583,41,86,82,0,1.61899
393850,267434,108,177056,122733,96,28,64,0,-67,48,0,24,71,0,-2,42,0,-96,19,0,1.61899
401685,278786,102,187886,136384,94,98,51,0,121,74,0,16,54,0,98,76,0,-43,40,0,1.61899
311021,235929,104,114107,90970,93,74,89,0,32,78,0,58,69,0,-40,59,0,3,52,0,1.62002
354435,272945,105,116212,89114,93,26,55,0,5,56,0,12,36,0,18,57,0,19,36,0,1.62002
563940,312386,121,389255,236080,113,320543,196908,112,553,507,0,400,312,0,278,271,0,68676,47097,104,1.62106
375350,242939,100,134275,96881,92,-602,0,0,35,71,0,27,61,0,2848,1859,29,-80,12,0,1.62106
407298,287961,99,192628,134105,107,-336,53,0,60,81,0,9,56,0,27,43,0,-24,64,0,1.62106
542660,317257,102,352130,235368,104,-286,13,0,49,88,0,0,46,0,3587,2223,35,-77,32,0,1.62106
421072,282244,97,213125,157086,96,-222,0,0,17,70,0,50,66,0,-62,32,0,-28,49,0,1.62106
323284,220148,106,196801,142258,96,60,74,0,25,74,0,0,60,0,15,83,0,86,71,0,1.6221
583840,406748,117,286991,202927,108,61,70,0,2,45,0,83,117,0,9,64,0,99,75,0,1.6221
315517,245399,91,245306,185644,96,-3,53,0,-12,37,0,14,50,0,96,74,0,92,97,0,1.6221
567144,365760,113,367115,236358,107,71,85,0,72,63,0,76,74,0,76,81,0,53,77,0,1.62314
452719,302399,112,268185,174593,102,21,74,0,-32,71,0,46,78,0,95,90,0,55,72,0,1.62314
310547,177659,110,264201,177544,101,47,87,0,10,63,0,32,61,0,3479,2313,33,31,58,0,1.62314
448372,330028,109,119932,85112,100,150969,112880,97,281,287,0,280,250,0,106,221,0,31657,25389,75,1.62417
622016,360425,128,252694,162858,118,-63,58,0,12,80,0,34,75,0,22,51,0,44,56,0,1.62521
469618,304493,113,295983,198880,113,152,87,0,81,65,0,18,49,0,4029,2709,35,61,73,0,1.62521
490911,318119,115,193339,136906,108,40,51,0,5,70,0,-36,34,0,-12,29,0,-32,55,0,1.62521
432715,298643,111,192285,130369,111,82,57,0,-13,74,0,-28,45,0,18,46,0,-5,75,0,1.62521
411909,236453,110,245979,163610,102,421,381,0,75,77,0,36,48,0,-60,40,0,8,54,0,1.62625
573492,337368,123,130788,84341,114,53,62,0,58,77,0,-53,54,0,3463,2362,33,65,76,0,1.62625
313253,215832,106,164109,116246,97,-38,40,0,39,67,0,49,98,0,25,79,0,113,60,0,1.62625
424807,284015,101,276884,210026,101,67,105,0,61,119,0,3,64,0,90,108,0,76,56,0,1.62729
440610,305426,110,235536,168114,110,77,80,0,53,81,0,69,158,0,-11,64,0,25,54,0,1.62729
410934,281633,108,176095,132155,107,-25,61,0,71,104,0,5,57,0,3481,2172,34,126,109,0,1.62729
523563,334471,116,223911,152793,102,-17,56,0,0,37,0,-72,22,0,40,72,0,-12,44,0,1.62729
279536,161764,105,223357,146791,96,35,69,0,97,72,0,30,81,0,116,105,0,663,526,0,1.62729
505288,330606,115,237141,153873,115,175,65,0,34,99,0,111,78,0,32,83,0,39,64,0,1.62729
538655,315252,117,313470,196087,107,192,102,0,168,95,0,-15,62,0,136,67,0,81,55,0,1.62833
392793,238740,113,203467,128515,113,58,68,0,38,106,0,54,86,0,-54,43,0,-43,36,0,1.62833
391931,293390,106,426276,329672,99,53155,38785,90,52,135,0,52,99,0,148,125,0,14,70,0,1.62936
560405,327128,117,277826,176675,103,-165,34,0,36,101,0,8,54,0,79,78,0,-61,38,0,1.62936
428286,280202,120,188588,123759,111,5,45,0,3,73,0,-21,67,0,-149,3,0,-54,50,0,1.6304
264341,172077,106,347664,222654,106,109,235,0,97,124,0,66,62,0,1,41,0,47,62,0,1.6304
397786,298475,93,147204,115845,91,-30,51,0,2,62,0,-75,24,0,1838,1363,17,-22,52,0,1.6304
302523,239649,90,121875,101137,85,15,51,0,-36,43,0,11,101,0,15,63,0,-86,11,0,1.6304
281864,212491,91,134698,102258,88,55,60,0,-13,25,0,-59,19,0,3425,2709,30,-35,27,0,1.6304
396172,214091,115,289927,170131,103,-5,66,0,21,90,0,24,74,0,42,55,0,84,101,0,1.6304
523899,316869,116,294189,196906,107,809,669,0,36,89,0,-27,60,0,19,59,0,30,64,0,1.63144
356175,197620,125,313886,188795,113,690,340,0,63,68,0,81,103,0,-27,57,0,450,266,0,1.63144
513419,360584,114,175466,127873,103,267743,196869,103,474,549,0,399,389,0,391,340,0,64254,51998,77,1.63248
363721,263348,97,133015,103406,92,-254,0,0,60,85,0,-41,23,0,383,315,0,-106,38,0,1.63351
368762,243182,109,225449,156053,98,-28,47,0,-44,64,0,119,116,0,130,114,0,-11,74,0,1.63351
484087,337065,113,208239,142761,109,-20,27,0,-8,82,0,50,74,0,5,105,0,54,53,0,1.63351
436233,313223,99,196942,140522,97,-131,28,0,44,64,0,-16,55,0,178,92,0,-73,31,0,1.63351
384806,216085,115,276603,183344,115,121,133,0,19,82,0,56,117,0,132,81,0,86,70,0,1.63351
315533,243095,95,115545,90747,88,4,63,0,-32,94,0,74,125,0,84,70,0,24,40,0,1.63455
429823,314740,102,147504,110198,95,-80,38,0,25,62,0,-5,51,0,2702,1935,26,-19,43,0,1.63559
340301,241618,105,155017,112142,105,7,79,0,82,112,0,136,110,0,25,52,0,48,77,0,1.63559
633102,410551,119,250184,165592,109,74,80,0,63,62,0,105,79,0,6314,4077,43,65,98,0,1.63559
316372,170850,114,268323,181172,100,69,107,0,59,122,0,64,87,0,-2,41,0,70,75,0,1.63663
499867,357018,112,162122,113940,99,-38,52,0,-8,78,0,47,47,0,5,49,0,-45,45,0,1.63767
408784,302800,93,172932,129027,95,-4,47,0,-17,53,0,-33,68,0,-53,65,0,0,93,0,1.63767
512900,349387,100,189930,135750,100,-75,62,0,22,48,0,49,81,0,-19,38,0,57,56,0,1.63767
337333,241200,93,170545,127311,92,49,81,0,63,72,0,76,91,0,1125,865,0,111,82,0,1.63767
334348,221643,95,84900,69222,90,91,69,0,-37,60,0,30,91,0,2202,1422,23,-35,56,0,1.63767
353248,200378,110,335901,215817,98,189,141,0,9,65,0,45,71,0,4138,2539,37,57,102,0,1.63767
387524,307529,89,164869,136192,87,42,60,0,-44,38,0,60,73,0,3042,2303,28,84,83,0,1.63767
435624,318533,93,168119,121427,95,22,59,0,29,57,0,-24,51,0,-65,53,0,-7,34,0,1.63767
407411,287143,100,200568,150169,100,1763,1265,15,-51,88,0,16,62,0,-111,22,0,135,135,0,1.63767
348282,231138,106,188580,137137,94,196,98,0,-11,70,0,80,72,0,33,98,0,-42,58,0,1.6387
275271,177534,106,214689,152793,97,179,95,0,57,94,0,-32,66,0,-52,52,0,32,63,0,1.6387
225911,141760,103,206288,128362,103,82,38,0,22,76,0,18,86,0,32,38,0,-62,27,0,1.6387
461313,300435,115,171968,131072,104,0,44,0,78,92,0,26,79,0,2233,1590,24,-84,46,0,1.63974
493254,325327,114,250691,175220,104,15,58,0,-39,72,0,17,66,0,-96,52,0,14,43,0,1.63974
341211,215545,109,199273,140922,98,2,63,0,-17,59,0,51,67,0,2692,1838,28,38,70,0,1.63974
453988,297200,113,184095,132702,113,-15,71,0,75,91,0,13,76,0,3333,2106,31,73,100,0,1.63974
521307,310966,106,280187,190234,101,-16,60,0,10,68,0,-45,35,0,7564,4996,48,73,76,0,1.64078
398619,219007,110,184329,126951,103,-18,59,0,40,69,0,38,46,0,64,74,0,-57,49,0,1.64078
432542,275183,111,371275,233977,108,158,128,0,66,110,0,6,67,0,137,101,0,177,97,0,1.64078
438528,264074,113,208055,138645,100,68,62,0,51,68,0,18,91,0,165,117,0,19,54,0,1.64182
573376,373252,103,258903,171134,105,26,72,0,3,64,0,59,78,0,28,46,0,69,85,0,1.64182
439816,280954,101,199387,141007,100,43,96,0,-70,27,0,-22,42,0,26,62,0,64,58,0,1.64182
442143,304291,108,240613,173686,100,6,77,0,108,101,0,17,67,0,5011,3560,39,82,64,0,1.64182
357438,222475,97,374706,257422,101,155,106,0,78,121,0,125,92,0,101,78,0,88,61,0,1.64182
502771,347479,111,182520,132229,96,215,190,0,52,83,0,4,52,0,143,74,0,40,56,0,1.64285
429317,280378,108,219094,156147,100,115,105,0,30,84,0,-18,61,0,114,82,0,60,62,0,1.64285
361231,256622,107,139809,103864,93,18,48,0,15,46,0,-3,61,0,10,61,0,-90,35,0,1.64285
343210,278374,102,96622,76085,91,60,65,0,66,51,0,34,98,0,-31,57,0,34,41,0,1.64389
453846,260935,119,140804,94880,106,90,75,0,2,36,0,37,102,0,59,35,0,-18,59,0,1.64389
353594,250088,106,110258,86203,94,278,249,0,-23,80,0,42,79,0,43,64,0,-63,54,0,1.64389
491944,310840,111,236243,170148,100,24,39,0,-40,58,0,-6,71,0,235,97,0,58,75,0,1.64493
601701,354600,119,254385,163800,109,712,647,0,50,89,0,-79,45,0,78,67,0,-70,48,0,1.64493
474622,291586,116,302984,187176,116,189,113,0,25,91,0,34,87,0,-37,39,0,-21,31,0,1.64493
440690,329145,108,148378,109753,96,-21,33,0,-9,54,0,140,98,0,81,44,0,62,67,0,1.64597
566696,346871,117,274416,188509,109,10,80,0,-4,62,0,-60,46,0,117,97,0,147,72,0,1.64701
432564,299897,102,161854,116033,100,104,82,0,-46,60,0,-3,52,0,-3,72,0,-20,67,0,1.64701
430434,307326,107,227615,160258,103,-17,54,0,-13,71,0,21,64,0,-64,37,0,-38,50,0,1.64701
457237,324836,95,164402,119692,97,-29,26,0,50,107,0,-15,72,0,45,42,0,43,64,0,1.64804
312481,226635,92,168301,124700,92,188,214,0,88,78,0,-55,27,0,77,74,0,8,44,0,1.64804
444543,285142,113,218513,156344,113,354,195,0,-4,60,0,-3,51,0,56,72,0,96,128,0,1.64804
444408,341201,92,171977,139266,89,-651,0,0,41,62,0,-42,29,0,72,64,0,-172,0,0,1.64804
494491,328316,97,244079,177084,96,-455,0,0,-10,52,0,33,62,0,-9,54,0,-31,44,0,1.64804
515552,342353,105,214635,144531,100,-157,23,0,-27,58,0,10,87,0,-3,53,0,-97,19,0,1.64908
455557,309094,101,208525,150758,97,-152,20,0,63,81,0,-40,50,0,-43,40,0,-91,46,0,1.64908
481549,372882,109,147489,109026,109,-207,23,0,-25,74,0,-10,92,0,-36,54,0,-49,38,0,1.64908
370468,241344,102,197491,150908,94,243065,171558,100,459,469,0,290,322,0,163,291,0,61637,49397,94,1.64908
382260,224079,111,278333,181409,111,17026,5498,111,-16,76,0,55,48,0,1,90,0,4154,1344,43,1.64908
433981,309164,97,147751,106084,97,438,204,0,-58,27,0,39,90,0,-16,39,0,71,69,0,1.64908
307585,241281,87,167119,136544,87,-499,0,0,0,77,0,-39,67,0,34,63,0,-116,6,0,1.64908
422557,275337,97,248222,186777,97,-378,0,0,115,77,0,-30,56,0,5077,3343,40,-81,42,0,1.64908
461887,311103,111,152265,109509,98,-489,0,0,19,51,0,-32,83,0,-42,76,0,-144,23,0,1.64908
405730,246573,114,199580,133045,107,-92,29,0,-78,31,0,-19,35,0,1418,953,0,16,98,0,1.65012
552095,356810,117,273960,183928,107,291428,193631,109,409,293,0,216,216,0,286,279,0,44007,32082,80,1.65012
488095,345026,111,213990,144460,100,-902,0,0,12,57,0,-3,54,0,2585,1791,27,-105,40,0,1.65012
499112,309156,112,280791,190170,104,-542,5,0,18,57,0,25,74,0,57,81,0,-69,33,0,1.65012
514268,324809,107,295690,194887,106,-717,0,0,43,90,0,21,84,0,20,58,0,-181,29,0,1.65012
307382,215235,93,185805,142564,93,-277,94,0,46,105,0,66,89,0,33,45,0,83,70,0,1.65116
556825,321465,120,406091,266543,108,-230,30,0,61,84,0,33,48,0,4729,3052,40,6,77,0,1.65116
360115,284683,103,160377,127138,92,123,272,0,-13,34,0,76,107,0,6993,5624,41,31,66,0,1.65116
304365,191027,108,199206,135533,108,-178,8,0,-35,22,0,41,111,0,3806,2640,34,15,54,0,1.65116
307648,233017,103,112555,89632,89,-57,73,0,42,135,0,3,74,0,-17,82,0,-11,39,0,1.65116
529785,293355,120,270948,180967,107,4,74,0,-33,41,0,31,69,0,4013,2640,36,38,50,0,1.65116
416894,280774,109,181810,131266,99,-17,68,0,-40,38,0,-23,64,0,-10,37,0,50,66,0,1.65219
348089,273669,92,77060,63017,83,55,64,0,41,74,0,44,75,0,98,92,0,125,71,0,1.65219
452660,314655,112,209347,146405,98,22,65,0,-19,35,0,103,90,0,3070,2124,30,-8,46,0,1.65323
238641,146893,104,262635,177829,98,-38,55,0,90,86,0,46,66,0,2375,1761,25,128,113,0,1.65323
535336,292574,121,242596,156892,107,41,75,0,-9,45,0,111,110,0,3416,2155,34,-2,80,0,1.65323
372956,240928,110,251661,178936,96,-7,29,0,35,96,0,85,101,0,-34,46,0,217,124,0,1.65323
416785,296573,109,187566,137014,96,2500,1840,25,30,63,0,29,92,0,39,50,0,95,53,0,1.65427
504877,295633,112,332226,207360,108,29,51,0,15,91,0,43,80,0,31,59,0,86,50,0,1.65427
529078,280877,121,336026,200404,107,8682,7811,38,-25,41,0,-24,49,0,81,74,0,21,72,0,1.65531
296556,192330,106,140256,100191,93,35,66,0,32,75,0,5,41,0,67,76,0,-16,72,0,1.65531
490892,353541,111,169126,123030,97,85,64,0,22,71,0,2,89,0,113,81,0,-19,36,0,1.65531
357732,235170,109,165319,115898,109,-5,33,0,32,86,0,-5,64,0,135,72,0,5,66,0,1.65635
500484,355400,112,220519,156472,105,133,63,0,128,69,0,39,76,0,66,60,0,-191,17,0,1.65635
368340,273750,89,145558,110808,90,0,56,0,75,89,0,39,84,0,58,68,0,2,85,0,1.65635
500701,307366,100,305575,209052,99,96,63,0,30,70,0,-12,56,0,32,89,0,60,61,0,1.65635
340964,267888,88,132808,107593,89,176,79,0,57,51,0,-36,29,0,-17,38,0,106,76,0,1.65635
366184,247546,112,236971,177719,100,643,631,0,46,68,0,69,84,0,2564,1591,28,93,87,0,1.65738
588691,374030,119,300380,194145,110,100,172,0,7,81,0,33,60,0,17,75,0,38,98,0,1.65738
381583,276966,107,124198,91704,94,129,150,0,34,89,0,115,108,0,11,66,0,40,65,0,1.65738
381989,251305,104,205263,148211,98,-38,48,0,8,77,0,16,40,0,1929,1370,19,72,57,0,1.65738
224415,174720,100,176814,118488,100,89,93,0,64,75,0,-36,51,0,62,95,0,-52,45,0,1.65842
462936,320250,111,196861,137976,111,-258,22,0,-31,90,0,41,53,0,-12,49,0,-28,53,0,1.65946
419827,322583,106,149577,112446,92,132043,101632,93,244,246,0,181,167,0,129,217,0,29863,25144,75,1.65946
442502,262989,100,296368,184027,101,206,136,0,99,76,0,69,79,0,5304,3579,41,142,79,0,1.65946
433014,314261,96,214408,165550,95,971,1255,12,-15,60,0,31,56,0,9,61,0,-75,39,0,1.65946
285116,223732,93,172261,134633,100,-556,0,0,8,93,0,78,110,0,4196,3413,33,-63,27,0,1.65946
438593,290401,100,220945,140857,100,-588,0,0,9,69,0,73,70,0,3026,2066,30,-166,0,0,1.65946
356425,240335,92,255296,184415,92,-446,0,0,64,116,0,25,58,0,3387,2468,31,19,42,0,1.65946
369814,282526,92,97657,77495,87,-289,0,0,52,67,0,107,77,0,1363,1114,9,-14,37,0,1.65946
274705,198583,92,110911,85493,87,222615,167727,92,163,181,0,84,131,0,147,246,0,14044,12022,49,1.65946
553311,325342,121,232159,164868,105,-607,0,0,83,79,0,32,67,0,2765,1750,29,16,29,0,1.6605
